wins,league,division_id,name,gameID,name_full,code,league_id,teamID,type,losses,file_code,abbrev,name_brief
30,NL,204,NY Mets,2016/06/03/gid_2016_06_03_nynmlb_miamlb_1/,New York Mets,nyn,104,121,away,23,nym,NYM,Mets
29,NL,204,Miami,2016/06/03/gid_2016_06_03_nynmlb_miamlb_1/,Miami Marlins,mia,104,146,home,26,mia,MIA,Marlins
26,AL,200,Houston,2016/06/03/gid_2016_06_03_oakmlb_houmlb_1/,Houston Astros,hou,103,117,home,30,hou,HOU,Astros
25,AL,200,Oakland,2016/06/03/gid_2016_06_03_oakmlb_houmlb_1/,Oakland Athletics,oak,103,133,away,30,oak,OAK,Athletics
31,AL,200,Seattle,2016/06/03/gid_2016_06_03_seamlb_texmlb_1/,Seattle Mariners,sea,103,136,away,23,sea,SEA,Mariners
32,AL,200,Texas,2016/06/03/gid_2016_06_03_seamlb_texmlb_1/,Texas Rangers,tex,103,140,home,22,tex,TEX,Rangers
35,NL,203,San Francisco,2016/06/03/gid_2016_06_03_sfnmlb_slnmlb_1/,San Francisco Giants,sfn,104,137,away,22,sf,SF,Giants
28,NL,205,St. Louis,2016/06/03/gid_2016_06_03_sfnmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,27,stl,STL,Cardinals
23,AL,201,Tampa Bay,2016/06/03/gid_2016_06_03_tbamlb_minmlb_1/,Tampa Bay Rays,tba,103,139,away,30,tb,TB,Rays
16,AL,202,Minnesota,2016/06/03/gid_2016_06_03_tbamlb_minmlb_1/,Minnesota Twins,min,103,142,home,38,min,MIN,Twins
32,AL,201,Boston,2016/06/03/gid_2016_06_03_tormlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,23,bos,BOS,Red Sox
30,AL,201,Toronto,2016/06/03/gid_2016_06_03_tormlb_bosmlb_1/,Toronto Blue Jays,tor,103,141,away,26,tor,TOR,Blue Jays
20,NL,205,Cincinnati,2016/06/03/gid_2016_06_03_wasmlb_cinmlb_1/,Cincinnati Reds,cin,104,113,home,35,cin,CIN,Reds
33,NL,204,Washington,2016/06/03/gid_2016_06_03_wasmlb_cinmlb_1/,Washington Nationals,was,104,120,away,22,was,WSH,Nationals
25,AL,200,LA Angels,2016/06/04/gid_2016_06_04_anamlb_pitmlb_1/,Los Angeles Angels,ana,103,108,away,30,ana,LAA,Angels
30,NL,205,Pittsburgh,2016/06/04/gid_2016_06_04_anamlb_pitmlb_1/,Pittsburgh Pirates,pit,104,134,home,25,pit,PIT,Pirates
24,NL,203,Arizona,2016/06/04/gid_2016_06_04_arimlb_chnmlb_1/,Arizona Diamondbacks,ari,104,109,away,34,ari,ARI,D-backs
39,NL,205,Chi Cubs,2016/06/04/gid_2016_06_04_arimlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,15,chc,CHC,Cubs
30,NL,203,LA Dodgers,2016/06/04/gid_2016_06_04_atlmlb_lanmlb_1/,Los Angeles Dodgers,lan,104,119,home,27,la,LAD,Dodgers
16,NL,204,Atlanta,2016/06/04/gid_2016_06_04_atlmlb_lanmlb_1/,Atlanta Braves,atl,104,144,away,39,atl,ATL,Braves
27,AL,202,Detroit,2016/06/04/gid_2016_06_04_chamlb_detmlb_1/,Detroit Tigers,det,103,116,home,28,det,DET,Tigers
29,AL,202,Chi White Sox,2016/06/04/gid_2016_06_04_chamlb_detmlb_1/,Chicago White Sox,cha,103,145,away,27,cws,CWS,White Sox
24,NL,203,Colorado,2016/06/04/gid_2016_06_04_colmlb_sdnmlb_1/,Colorado Rockies,col,104,115,away,31,col,COL,Rockies
23,NL,203,San Diego,2016/06/04/gid_2016_06_04_colmlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,34,sd,SD,Padres
30,AL,202,Cleveland,2016/06/04/gid_2016_06_04_kcamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,24,cle,CLE,Indians
30,AL,202,Kansas City,2016/06/04/gid_2016_06_04_kcamlb_clemlb_1/,Kansas City Royals,kca,103,118,away,25,kc,KC,Royals
27,NL,204,Philadelphia,2016/06/04/gid_2016_06_04_milmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,29,phi,PHI,Phillies
26,NL,205,Milwaukee,2016/06/04/gid_2016_06_04_milmlb_phimlb_1/,Milwaukee Brewers,mil,104,158,away,30,mil,MIL,Brewers
31,AL,201,Baltimore,2016/06/04/gid_2016_06_04_nyamlb_balmlb_1/,Baltimore Orioles,bal,103,110,home,23,bal,BAL,Orioles
26,AL,201,NY Yankees,2016/06/04/gid_2016_06_04_nyamlb_balmlb_1/,New York Yankees,nya,103,147,away,29,nyy,NYY,Yankees
31,NL,204,NY Mets,2016/06/04/gid_2016_06_04_nynmlb_miamlb_1/,New York Mets,nyn,104,121,away,23,nym,NYM,Mets
29,NL,204,Miami,2016/06/04/gid_2016_06_04_nynmlb_miamlb_1/,Miami Marlins,mia,104,146,home,27,mia,MIA,Marlins
27,AL,200,Houston,2016/06/04/gid_2016_06_04_oakmlb_houmlb_1/,Houston Astros,hou,103,117,home,30,hou,HOU,Astros
25,AL,200,Oakland,2016/06/04/gid_2016_06_04_oakmlb_houmlb_1/,Oakland Athletics,oak,103,133,away,31,oak,OAK,Athletics
31,AL,200,Seattle,2016/06/04/gid_2016_06_04_seamlb_texmlb_1/,Seattle Mariners,sea,103,136,away,24,sea,SEA,Mariners
33,AL,200,Texas,2016/06/04/gid_2016_06_04_seamlb_texmlb_1/,Texas Rangers,tex,103,140,home,22,tex,TEX,Rangers
35,NL,203,San Francisco,2016/06/04/gid_2016_06_04_sfnmlb_slnmlb_1/,San Francisco Giants,sfn,104,137,away,23,sf,SF,Giants
29,NL,205,St. Louis,2016/06/04/gid_2016_06_04_sfnmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,27,stl,STL,Cardinals
24,AL,201,Tampa Bay,2016/06/04/gid_2016_06_04_tbamlb_minmlb_1/,Tampa Bay Rays,tba,103,139,away,30,tb,TB,Rays
16,AL,202,Minnesota,2016/06/04/gid_2016_06_04_tbamlb_minmlb_1/,Minnesota Twins,min,103,142,home,39,min,MIN,Twins
33,AL,201,Boston,2016/06/04/gid_2016_06_04_tormlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,23,bos,BOS,Red Sox
30,AL,201,Toronto,2016/06/04/gid_2016_06_04_tormlb_bosmlb_1/,Toronto Blue Jays,tor,103,141,away,27,tor,TOR,Blue Jays
21,NL,205,Cincinnati,2016/06/04/gid_2016_06_04_wasmlb_cinmlb_1/,Cincinnati Reds,cin,104,113,home,35,cin,CIN,Reds
33,NL,204,Washington,2016/06/04/gid_2016_06_04_wasmlb_cinmlb_1/,Washington Nationals,was,104,120,away,23,was,WSH,Nationals
26,AL,200,LA Angels,2016/06/05/gid_2016_06_05_anamlb_pitmlb_1/,Los Angeles Angels,ana,103,108,away,30,ana,LAA,Angels
30,NL,205,Pittsburgh,2016/06/05/gid_2016_06_05_anamlb_pitmlb_1/,Pittsburgh Pirates,pit,104,134,home,26,pit,PIT,Pirates
25,NL,203,Arizona,2016/06/05/gid_2016_06_05_arimlb_chnmlb_1/,Arizona Diamondbacks,ari,104,109,away,34,ari,ARI,D-backs
39,NL,205,Chi Cubs,2016/06/05/gid_2016_06_05_arimlb_chnmlb_1/,Chicago Cubs,chn,104,112,home,16,chc,CHC,Cubs
31,NL,203,LA Dodgers,2016/06/05/gid_2016_06_05_atlmlb_lanmlb_1/,Los Angeles Dodgers,lan,104,119,home,27,la,LAD,Dodgers
16,NL,204,Atlanta,2016/06/05/gid_2016_06_05_atlmlb_lanmlb_1/,Atlanta Braves,atl,104,144,away,40,atl,ATL,Braves
28,AL,202,Detroit,2016/06/05/gid_2016_06_05_chamlb_detmlb_1/,Detroit Tigers,det,103,116,home,28,det,DET,Tigers
29,AL,202,Chi White Sox,2016/06/05/gid_2016_06_05_chamlb_detmlb_1/,Chicago White Sox,cha,103,145,away,28,cws,CWS,White Sox
25,NL,203,Colorado,2016/06/05/gid_2016_06_05_colmlb_sdnmlb_1/,Colorado Rockies,col,104,115,away,31,col,COL,Rockies
23,NL,203,San Diego,2016/06/05/gid_2016_06_05_colmlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,35,sd,SD,Padres
31,AL,202,Cleveland,2016/06/05/gid_2016_06_05_kcamlb_clemlb_1/,Cleveland Indians,cle,103,114,home,24,cle,CLE,Indians
30,AL,202,Kansas City,2016/06/05/gid_2016_06_05_kcamlb_clemlb_1/,Kansas City Royals,kca,103,118,away,26,kc,KC,Royals
28,NL,204,Philadelphia,2016/06/05/gid_2016_06_05_milmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,29,phi,PHI,Phillies
26,NL,205,Milwaukee,2016/06/05/gid_2016_06_05_milmlb_phimlb_1/,Milwaukee Brewers,mil,104,158,away,31,mil,MIL,Brewers
32,AL,201,Baltimore,2016/06/05/gid_2016_06_05_nyamlb_balmlb_1/,Baltimore Orioles,bal,103,110,home,23,bal,BAL,Orioles
26,AL,201,NY Yankees,2016/06/05/gid_2016_06_05_nyamlb_balmlb_1/,New York Yankees,nya,103,147,away,30,nyy,NYY,Yankees
31,NL,204,NY Mets,2016/06/05/gid_2016_06_05_nynmlb_miamlb_1/,New York Mets,nyn,104,121,away,24,nym,NYM,Mets
30,NL,204,Miami,2016/06/05/gid_2016_06_05_nynmlb_miamlb_1/,Miami Marlins,mia,104,146,home,27,mia,MIA,Marlins
28,AL,200,Houston,2016/06/05/gid_2016_06_05_oakmlb_houmlb_1/,Houston Astros,hou,103,117,home,30,hou,HOU,Astros
25,AL,200,Oakland,2016/06/05/gid_2016_06_05_oakmlb_houmlb_1/,Oakland Athletics,oak,103,133,away,32,oak,OAK,Athletics
31,AL,200,Seattle,2016/06/05/gid_2016_06_05_seamlb_texmlb_1/,Seattle Mariners,sea,103,136,away,25,sea,SEA,Mariners
34,AL,200,Texas,2016/06/05/gid_2016_06_05_seamlb_texmlb_1/,Texas Rangers,tex,103,140,home,22,tex,TEX,Rangers
35,NL,203,San Francisco,2016/06/05/gid_2016_06_05_sfnmlb_slnmlb_1/,San Francisco Giants,sfn,104,137,away,24,sf,SF,Giants
30,NL,205,St. Louis,2016/06/05/gid_2016_06_05_sfnmlb_slnmlb_1/,St. Louis Cardinals,sln,104,138,home,27,stl,STL,Cardinals
25,AL,201,Tampa Bay,2016/06/05/gid_2016_06_05_tbamlb_minmlb_1/,Tampa Bay Rays,tba,103,139,away,30,tb,TB,Rays
16,AL,202,Minnesota,2016/06/05/gid_2016_06_05_tbamlb_minmlb_1/,Minnesota Twins,min,103,142,home,40,min,MIN,Twins
33,AL,201,Boston,2016/06/05/gid_2016_06_05_tormlb_bosmlb_1/,Boston Red Sox,bos,103,111,home,24,bos,BOS,Red Sox
31,AL,201,Toronto,2016/06/05/gid_2016_06_05_tormlb_bosmlb_1/,Toronto Blue Jays,tor,103,141,away,27,tor,TOR,Blue Jays
21,NL,205,Cincinnati,2016/06/05/gid_2016_06_05_wasmlb_cinmlb_1/,Cincinnati Reds,cin,104,113,home,36,cin,CIN,Reds
34,NL,204,Washington,2016/06/05/gid_2016_06_05_wasmlb_cinmlb_1/,Washington Nationals,was,104,120,away,23,was,WSH,Nationals
26,AL,200,LA Angels,2016/06/06/gid_2016_06_06_anamlb_nyamlb_1/,Los Angeles Angels,ana,103,108,away,31,ana,LAA,Angels
27,AL,201,NY Yankees,2016/06/06/gid_2016_06_06_anamlb_nyamlb_1/,New York Yankees,nya,103,147,home,30,nyy,NYY,Yankees
24,NL,203,San Diego,2016/06/06/gid_2016_06_06_atlmlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,35,sd,SD,Padres
16,NL,204,Atlanta,2016/06/06/gid_2016_06_06_atlmlb_sdnmlb_1/,Atlanta Braves,atl,104,144,away,41,atl,ATL,Braves
40,NL,205,Chi Cubs,2016/06/06/gid_2016_06_06_chnmlb_phimlb_1/,Chicago Cubs,chn,104,112,away,16,chc,CHC,Cubs
28,NL,204,Philadelphia,2016/06/06/gid_2016_06_06_chnmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,30,phi,PHI,Phillies
32,AL,202,Cleveland,2016/06/06/gid_2016_06_06_clemlb_seamlb_1/,Cleveland Indians,cle,103,114,away,24,cle,CLE,Indians
31,AL,200,Seattle,2016/06/06/gid_2016_06_06_clemlb_seamlb_1/,Seattle Mariners,sea,103,136,home,26,sea,SEA,Mariners
26,NL,203,Colorado,2016/06/06/gid_2016_06_06_colmlb_lanmlb_1/,Colorado Rockies,col,104,115,away,31,col,COL,Rockies
31,NL,203,LA Dodgers,2016/06/06/gid_2016_06_06_colmlb_lanmlb_1/,Los Angeles Dodgers,lan,104,119,home,28,la,LAD,Dodgers
28,AL,200,Houston,2016/06/06/gid_2016_06_06_houmlb_texmlb_1/,Houston Astros,hou,103,117,away,31,hou,HOU,Astros
35,AL,200,Texas,2016/06/06/gid_2016_06_06_houmlb_texmlb_1/,Texas Rangers,tex,103,140,home,22,tex,TEX,Rangers
33,AL,201,Baltimore,2016/06/06/gid_2016_06_06_kcamlb_balmlb_1/,Baltimore Orioles,bal,103,110,home,23,bal,BAL,Orioles
30,AL,202,Kansas City,2016/06/06/gid_2016_06_06_kcamlb_balmlb_1/,Kansas City Royals,kca,103,118,away,27,kc,KC,Royals
31,NL,204,NY Mets,2016/06/06/gid_2016_06_06_nynmlb_pitmlb_1/,New York Mets,nyn,104,121,away,24,nym,NYM,Mets
30,NL,205,Pittsburgh,2016/06/06/gid_2016_06_06_nynmlb_pitmlb_1/,Pittsburgh Pirates,pit,104,134,home,26,pit,PIT,Pirates
25,NL,203,Arizona,2016/06/06/gid_2016_06_06_tbamlb_arimlb_1/,Arizona Diamondbacks,ari,104,109,home,35,ari,ARI,D-backs
26,AL,201,Tampa Bay,2016/06/06/gid_2016_06_06_tbamlb_arimlb_1/,Tampa Bay Rays,tba,103,139,away,30,tb,TB,Rays
29,AL,202,Detroit,2016/06/06/gid_2016_06_06_tormlb_detmlb_1/,Detroit Tigers,det,103,116,home,28,det,DET,Tigers
31,AL,201,Toronto,2016/06/06/gid_2016_06_06_tormlb_detmlb_1/,Toronto Blue Jays,tor,103,141,away,28,tor,TOR,Blue Jays
26,AL,200,LA Angels,2016/06/07/gid_2016_06_07_anamlb_nyamlb_1/,Los Angeles Angels,ana,103,108,away,32,ana,LAA,Angels
28,AL,201,NY Yankees,2016/06/07/gid_2016_06_07_anamlb_nyamlb_1/,New York Yankees,nya,103,147,home,30,nyy,NYY,Yankees
25,NL,203,San Diego,2016/06/07/gid_2016_06_07_atlmlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,35,sd,SD,Padres
16,NL,204,Atlanta,2016/06/07/gid_2016_06_07_atlmlb_sdnmlb_1/,Atlanta Braves,atl,104,144,away,42,atl,ATL,Braves
34,AL,201,Boston,2016/06/07/gid_2016_06_07_bosmlb_sfnmlb_1/,Boston Red Sox,bos,103,111,away,24,bos,BOS,Red Sox
35,NL,203,San Francisco,2016/06/07/gid_2016_06_07_bosmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,25,sf,SF,Giants
40,NL,205,Chi Cubs,2016/06/07/gid_2016_06_07_chnmlb_phimlb_1/,Chicago Cubs,chn,104,112,away,17,chc,CHC,Cubs
29,NL,204,Philadelphia,2016/06/07/gid_2016_06_07_chnmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,30,phi,PHI,Phillies
32,AL,202,Cleveland,2016/06/07/gid_2016_06_07_clemlb_seamlb_1/,Cleveland Indians,cle,103,114,away,25,cle,CLE,Indians
32,AL,200,Seattle,2016/06/07/gid_2016_06_07_clemlb_seamlb_1/,Seattle Mariners,sea,103,136,home,26,sea,SEA,Mariners
26,NL,203,Colorado,2016/06/07/gid_2016_06_07_colmlb_lanmlb_1/,Colorado Rockies,col,104,115,away,32,col,COL,Rockies
32,NL,203,LA Dodgers,2016/06/07/gid_2016_06_07_colmlb_lanmlb_1/,Los Angeles Dodgers,lan,104,119,home,28,la,LAD,Dodgers
28,AL,200,Houston,2016/06/07/gid_2016_06_07_houmlb_texmlb_1/,Houston Astros,hou,103,117,away,32,hou,HOU,Astros
36,AL,200,Texas,2016/06/07/gid_2016_06_07_houmlb_texmlb_1/,Texas Rangers,tex,103,140,home,22,tex,TEX,Rangers
34,AL,201,Baltimore,2016/06/07/gid_2016_06_07_kcamlb_balmlb_1/,Baltimore Orioles,bal,103,110,home,23,bal,BAL,Orioles
30,AL,202,Kansas City,2016/06/07/gid_2016_06_07_kcamlb_balmlb_1/,Kansas City Royals,kca,103,118,away,28,kc,KC,Royals
17,AL,202,Minnesota,2016/06/07/gid_2016_06_07_miamlb_minmlb_1/,Minnesota Twins,min,103,142,home,40,min,MIN,Twins
30,NL,204,Miami,2016/06/07/gid_2016_06_07_miamlb_minmlb_1/,Miami Marlins,mia,104,146,away,28,mia,MIA,Marlins
31,NL,204,NY Mets,2016/06/07/gid_2016_06_07_nynmlb_pitmlb_1/,New York Mets,nyn,104,121,away,25,nym,NYM,Mets
31,NL,205,Pittsburgh,2016/06/07/gid_2016_06_07_nynmlb_pitmlb_1/,Pittsburgh Pirates,pit,104,134,home,26,pit,PIT,Pirates
31,NL,204,NY Mets,2016/06/07/gid_2016_06_07_nynmlb_pitmlb_2/,New York Mets,nyn,104,121,away,26,nym,NYM,Mets
32,NL,205,Pittsburgh,2016/06/07/gid_2016_06_07_nynmlb_pitmlb_2/,Pittsburgh Pirates,pit,104,134,home,26,pit,PIT,Pirates
25,AL,200,Oakland,2016/06/07/gid_2016_06_07_oakmlb_milmlb_1/,Oakland Athletics,oak,103,133,away,33,oak,OAK,Athletics
27,NL,205,Milwaukee,2016/06/07/gid_2016_06_07_oakmlb_milmlb_1/,Milwaukee Brewers,mil,104,158,home,31,mil,MIL,Brewers
22,NL,205,Cincinnati,2016/06/07/gid_2016_06_07_slnmlb_cinmlb_1/,Cincinnati Reds,cin,104,113,home,36,cin,CIN,Reds
30,NL,205,St. Louis,2016/06/07/gid_2016_06_07_slnmlb_cinmlb_1/,St. Louis Cardinals,sln,104,138,away,28,stl,STL,Cardinals
26,NL,203,Arizona,2016/06/07/gid_2016_06_07_tbamlb_arimlb_1/,Arizona Diamondbacks,ari,104,109,home,35,ari,ARI,D-backs
26,AL,201,Tampa Bay,2016/06/07/gid_2016_06_07_tbamlb_arimlb_1/,Tampa Bay Rays,tba,103,139,away,31,tb,TB,Rays
30,AL,202,Detroit,2016/06/07/gid_2016_06_07_tormlb_detmlb_1/,Detroit Tigers,det,103,116,home,28,det,DET,Tigers
31,AL,201,Toronto,2016/06/07/gid_2016_06_07_tormlb_detmlb_1/,Toronto Blue Jays,tor,103,141,away,29,tor,TOR,Blue Jays
35,NL,204,Washington,2016/06/07/gid_2016_06_07_wasmlb_chamlb_1/,Washington Nationals,was,104,120,away,23,was,WSH,Nationals
29,AL,202,Chi White Sox,2016/06/07/gid_2016_06_07_wasmlb_chamlb_1/,Chicago White Sox,cha,103,145,home,29,cws,CWS,White Sox
26,AL,200,LA Angels,2016/06/08/gid_2016_06_08_anamlb_nyamlb_1/,Los Angeles Angels,ana,103,108,away,33,ana,LAA,Angels
29,AL,201,NY Yankees,2016/06/08/gid_2016_06_08_anamlb_nyamlb_1/,New York Yankees,nya,103,147,home,30,nyy,NYY,Yankees
25,NL,203,San Diego,2016/06/08/gid_2016_06_08_atlmlb_sdnmlb_1/,San Diego Padres,sdn,104,135,home,36,sd,SD,Padres
17,NL,204,Atlanta,2016/06/08/gid_2016_06_08_atlmlb_sdnmlb_1/,Atlanta Braves,atl,104,144,away,42,atl,ATL,Braves
34,AL,201,Boston,2016/06/08/gid_2016_06_08_bosmlb_sfnmlb_1/,Boston Red Sox,bos,103,111,away,25,bos,BOS,Red Sox
36,NL,203,San Francisco,2016/06/08/gid_2016_06_08_bosmlb_sfnmlb_1/,San Francisco Giants,sfn,104,137,home,25,sf,SF,Giants
41,NL,205,Chi Cubs,2016/06/08/gid_2016_06_08_chnmlb_phimlb_1/,Chicago Cubs,chn,104,112,away,17,chc,CHC,Cubs
29,NL,204,Philadelphia,2016/06/08/gid_2016_06_08_chnmlb_phimlb_1/,Philadelphia Phillies,phi,104,143,home,31,phi,PHI,Phillies
32,AL,202,Cleveland,2016/06/08/gid_2016_06_08_clemlb_seamlb_1/,Cleveland Indians,cle,103,114,away,26,cle,CLE,Indians
33,AL,200,Seattle,2016/06/08/gid_2016_06_08_clemlb_seamlb_1/,Seattle Mariners,sea,103,136,home,26,sea,SEA,Mariners
27,NL,203,Colorado,2016/06/08/gid_2016_06_08_colmlb_lanmlb_1/,Colorado Rockies,col,104,115,away,32,col,COL,Rockies
32,NL,203,LA Dodgers,2016/06/08/gid_2016_06_08_colmlb_lanmlb_1/,Los Angeles Dodgers,lan,104,119,home,29,la,LAD,Dodgers
29,AL,200,Houston,2016/06/08/gid_2016_06_08_houmlb_texmlb_1/,Houston Astros,hou,103,117,away,32,hou,HOU,Astros
36,AL,200,Texas,2016/06/08/gid_2016_06_08_houmlb_texmlb_1/,Texas Rangers,tex,103,140,home,23,tex,TEX,Rangers
35,AL,201,Baltimore,2016/06/08/gid_2016_06_08_kcamlb_balmlb_1/,Baltimore Orioles,bal,103,110,home,23,bal,BAL,Orioles
30,AL,202,Kansas City,2016/06/08/gid_2016_06_08_kcamlb_balmlb_1/,Kansas City Royals,kca,103,118,away,29,kc,KC,Royals
18,AL,202,Minnesota,2016/06/08/gid_2016_06_08_miamlb_minmlb_1/,Minnesota Twins,min,103,142,home,40,min,MIN,Twins
30,NL,204,Miami,2016/06/08/gid_2016_06_08_miamlb_minmlb_1/,Miami Marlins,mia,104,146,away,29,mia,MIA,Marlins
32,NL,204,NY Mets,2016/06/08/gid_2016_06_08_nynmlb_pitmlb_1/,New York Mets,nyn,104,121,away,26,nym,NYM,Mets
32,NL,205,Pittsburgh,2016/06/08/gid_2016_06_08_nynmlb_pitmlb_1/,Pittsburgh Pirates,pit,104,134,home,27,pit,PIT,Pirates
25,AL,200,Oakland,2016/06/08/gid_2016_06_08_oakmlb_milmlb_1/,Oakland Athletics,oak,103,133,away,34,oak,OAK,Athletics
28,NL,205,Milwaukee,2016/06/08/gid_2016_06_08_oakmlb_milmlb_1/,Milwaukee Brewers,mil,104,158,home,31,mil,MIL,Brewers
22,NL,205,Cincinnati,2016/06/08/gid_2016_06_08_slnmlb_cinmlb_1/,Cincinnati Reds,cin,104,113,home,37,cin,CIN,Reds
31,NL,205,St. Louis,2016/06/08/gid_2016_06_08_slnmlb_cinmlb_1/,St. Louis Cardinals,sln,104,138,away,28,stl,STL,Cardinals
26,NL,203,Arizona,2016/06/08/gid_2016_06_08_tbamlb_arimlb_1/,Arizona Diamondbacks,ari,104,109,home,36,ari,ARI,D-backs
27,AL,201,Tampa Bay,2016/06/08/gid_2016_06_08_tbamlb_arimlb_1/,Tampa Bay Rays,tba,103,139,away,31,tb,TB,Rays
30,AL,202,Detroit,2016/06/08/gid_2016_06_08_tormlb_detmlb_1/,Detroit Tigers,det,103,116,home,29,det,DET,Tigers
32,AL,201,Toronto,2016/06/08/gid_2016_06_08_tormlb_detmlb_1/,Toronto Blue Jays,tor,103,141,away,29,tor,TOR,Blue Jays
36,NL,204,Washington,2016/06/08/gid_2016_06_08_wasmlb_chamlb_1/,Washington Nationals,was,104,120,away,23,was,WSH,Nationals
29,AL,202,Chi White Sox,2016/06/08/gid_2016_06_08_wasmlb_chamlb_1/,Chicago White Sox,cha,103,145,home,30,cws,CWS,White Sox
26,AL,200,LA Angels,2016/06/09/gid_2016_06_09_anamlb_nyamlb_1/,Los Angeles Angels,ana,103,108,away,34,ana,LAA,Angels
30,AL,201,NY Yankees,2016/06/09/gid_2016_06_09_anamlb_nyamlb_1/,New York Yankees,nya,103,147,home,30,nyy,NYY,Yankees
36,AL,201,Baltimore,2016/06/09/gid_2016_06_09_balmlb_tormlb_1/,Baltimore Orioles,bal,103,110,away,23,bal,BAL,Orioles
32,AL,201,Toronto,2016/06/09/gid_2016_06_09_balmlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,30,tor,TOR,Blue Jays
33,AL,202,Cleveland,2016/06/09/gid_2016_06_09_clemlb_seamlb_1/,Cleveland Indians,cle,103,114,away,26,cle,CLE,Indians
33,AL,200,Seattle,2016/06/09/gid_2016_06_09_clemlb_seamlb_1/,Seattle Mariners,sea,103,136,home,27,sea,SEA,Mariners
29,AL,200,Houston,2016/06/09/gid_2016_06_09_houmlb_texmlb_1/,Houston Astros,hou,103,117,away,33,hou,HOU,Astros
37,AL,200,Texas,2016/06/09/gid_2016_06_09_houmlb_texmlb_1/,Texas Rangers,tex,103,140,home,23,tex,TEX,Rangers
18,AL,202,Minnesota,2016/06/09/gid_2016_06_09_miamlb_minmlb_1/,Minnesota Twins,min,103,142,home,41,min,MIN,Twins
31,NL,204,Miami,2016/06/09/gid_2016_06_09_miamlb_minmlb_1/,Miami Marlins,mia,104,146,away,29,mia,MIA,Marlins
33,NL,204,NY Mets,2016/06/09/gid_2016_06_09_nynmlb_milmlb_1/,New York Mets,nyn,104,121,away,26,nym,NYM,Mets
28,NL,205,Milwaukee,2016/06/09/gid_2016_06_09_nynmlb_milmlb_1/,Milwaukee Brewers,mil,104,158,home,32,mil,MIL,Brewers
28,NL,203,Colorado,2016/06/09/gid_2016_06_09_pitmlb_colmlb_1/,Colorado Rockies,col,104,115,home,32,col,COL,Rockies
32,NL,205,Pittsburgh,2016/06/09/gid_2016_06_09_pitmlb_colmlb_1/,Pittsburgh Pirates,pit,104,134,away,28,pit,PIT,Pirates
22,NL,205,Cincinnati,2016/06/09/gid_2016_06_09_slnmlb_cinmlb_1/,Cincinnati Reds,cin,104,113,home,38,cin,CIN,Reds
32,NL,205,St. Louis,2016/06/09/gid_2016_06_09_slnmlb_cinmlb_1/,St. Louis Cardinals,sln,104,138,away,28,stl,STL,Cardinals
36,NL,204,Washington,2016/06/09/gid_2016_06_09_wasmlb_chamlb_1/,Washington Nationals,was,104,120,away,24,was,WSH,Nationals
30,AL,202,Chi White Sox,2016/06/09/gid_2016_06_09_wasmlb_chamlb_1/,Chicago White Sox,cha,103,145,home,30,cws,CWS,White Sox
36,AL,201,Baltimore,2016/06/10/gid_2016_06_10_balmlb_tormlb_1/,Baltimore Orioles,bal,103,110,away,24,bal,BAL,Orioles
33,AL,201,Toronto,2016/06/10/gid_2016_06_10_balmlb_tormlb_1/,Toronto Blue Jays,tor,103,141,home,30,tor,TOR,Blue Jays
35,AL,201,Boston,2016/06/10/gid_2016_06_10_bosmlb_minmlb_1/,Boston Red Sox,bos,103,111,away,25,bos,BOS,Red Sox
18,AL,202,Minnesota,2016/06/10/gid_2016_06_10_bosmlb_minmlb_1/,Minnesota Twins,min,103,142,home,42,min,MIN,Twins
41,NL,205,Chi Cubs,2016/06/10/gid_2016_06_10_chnmlb_atlmlb_1/,Chicago Cubs,chn,104,112,away,18,chc,CHC,Cubs
18,NL,204,Atlanta,2016/06/10/gid_2016_06_10_chnmlb_atlmlb_1/,Atlanta Braves,atl,104,144,home,42,atl,ATL,Braves
26,AL,200,LA Angels,2016/06/10/gid_2016_06_10_clemlb_anamlb_1/,Los Angeles Angels,ana,103,108,home,35,ana,LAA,Angels
34,AL,202,Cleveland,2016/06/10/gid_2016_06_10_clemlb_anamlb_1/,Cleveland Indians,cle,103,114,away,26,cle,CLE,Indians
30,AL,202,Detroit,2016/06/10/gid_2016_06_10_detmlb_nyamlb_1/,Detroit Tigers,det,103,116,away,30,det,DET,Tigers
31,AL,201,NY Yankees,2016/06/10/gid_2016_06_10_detmlb_nyamlb_1/,New York Yankees,nya,103,147,home,30,nyy,NYY,Yankees
