home_team_errors,note,home_team_hits,game_id,away_team_hits,away_team_runs,home_team_runs,away_team_errors
1,,12,2014/03/17/gid_2014_03_17_slnmlb_bosmlb_1/,7,5,10,0
0,,11,2014/03/17/gid_2014_03_17_texmlb_kcamlb_1/,6,0,6,1
0,,0,2014/03/17/gid_2014_03_17_wasmlb_detmlb_1/,0,0,0,0
0,,14,2014/03/18/gid_2014_03_18_bosmlb_nyamlb_1/,9,1,8,0
3,Two out when winning run scored.,12,2014/03/18/gid_2014_03_18_chnmlb_texmlb_1/,9,6,7,1
0,None out when winning run scored.,10,2014/03/18/gid_2014_03_18_detmlb_nynmlb_1/,8,4,5,4
1,,18,2014/03/18/gid_2014_03_18_houmlb_miamlb_1/,3,1,8,0
1,,10,2014/03/18/gid_2014_03_18_oakmlb_chamlb_1/,20,16,6,0
0,,8,2014/03/18/gid_2014_03_18_sdnmlb_seamlb_1/,7,5,5,3
1,,20,2014/03/18/gid_2014_03_18_sfnmlb_clemlb_1/,17,11,12,1
1,,8,2014/03/18/gid_2014_03_18_tbamlb_minmlb_1/,20,11,3,1
1,,8,2014/03/18/gid_2014_03_18_texmlb_milmlb_1/,5,3,9,0
1,,17,2014/03/18/gid_2014_03_18_tormlb_detmlb_1/,6,4,18,1
2,,14,2014/03/19/gid_2014_03_19_anamlb_chamlb_1/,18,14,10,0
2,Two out when winning run scored.,7,2014/03/19/gid_2014_03_19_chnmlb_colmlb_1/,8,6,9,0
0,,9,2014/03/19/gid_2014_03_19_cinmlb_kcamlb_1/,6,3,6,1
2,,5,2014/03/19/gid_2014_03_19_houmlb_wasmlb_1/,6,2,0,0
0,,11,2014/03/19/gid_2014_03_19_milmlb_seamlb_1/,11,9,7,0
2,,7,2014/03/19/gid_2014_03_19_minmlb_slnmlb_1/,6,1,3,0
2,,5,2014/03/19/gid_2014_03_19_nyamlb_atlmlb_1/,7,7,0,0
2,,7,2014/03/19/gid_2014_03_19_oakmlb_clemlb_1/,18,13,3,2
0,,18,2014/03/19/gid_2014_03_19_phimlb_tormlb_1/,10,6,11,0
1,,7,2014/03/19/gid_2014_03_19_pitmlb_bosmlb_1/,9,4,2,0
0,,10,2014/03/19/gid_2014_03_19_tbamlb_balmlb_1/,14,7,4,2
0,,4,2014/03/20/gid_2014_03_20_anamlb_kcamlb_1/,7,3,2,0
3,Two out when winning run scored.,10,2014/03/20/gid_2014_03_20_atlmlb_nynmlb_1/,11,6,7,1
3,,6,2014/03/20/gid_2014_03_20_balmlb_pitmlb_1/,10,4,2,0
1,,10,2014/03/20/gid_2014_03_20_detmlb_wasmlb_1/,5,1,8,0
0,,9,2014/03/20/gid_2014_03_20_milmlb_colmlb_1/,8,4,3,1
1,,11,2014/03/20/gid_2014_03_20_minmlb_tbamlb_1/,10,4,5,0
0,,5,2014/03/20/gid_2014_03_20_nyamlb_bosmlb_1/,6,3,2,0
1,,11,2014/03/20/gid_2014_03_20_phimlb_houmlb_1/,13,6,3,0
0,,4,2014/03/20/gid_2014_03_20_seamlb_chnmlb_1/,8,3,0,0
1,,9,2014/03/20/gid_2014_03_20_sfnmlb_sdnmlb_1/,14,11,3,0
0,,6,2014/03/20/gid_2014_03_20_slnmlb_miamlb_1/,6,3,4,0
1,One out when winning run scored.,8,2014/03/20/gid_2014_03_20_texmlb_cinmlb_1/,9,4,5,1
0,,7,2014/03/20/gid_2014_03_20_tormlb_phimlb_1/,9,3,1,1
0,,9,2014/03/21/gid_2014_03_21_atlmlb_balmlb_1/,6,0,8,1
0,,9,2014/03/21/gid_2014_03_21_bosmlb_phimlb_1/,4,2,2,2
1,,3,2014/03/21/gid_2014_03_21_chnmlb_chamlb_1/,9,7,0,0
1,,8,2014/03/21/gid_2014_03_21_clemlb_colmlb_1/,16,14,3,1
0,,8,2014/03/21/gid_2014_03_21_detmlb_atlmlb_1/,4,3,0,0
2,,10,2014/03/21/gid_2014_03_21_kcamlb_anamlb_1/,10,3,7,2
1,,8,2014/03/21/gid_2014_03_21_kcamlb_cinmlb_1/,5,3,9,0
2,,7,2014/03/21/gid_2014_03_21_miamlb_houmlb_1/,10,7,2,0
0,,10,2014/03/21/gid_2014_03_21_milmlb_texmlb_1/,9,5,7,5
1,,8,2014/03/21/gid_2014_03_21_nynmlb_minmlb_1/,10,9,1,0
0,,6,2014/03/21/gid_2014_03_21_oakmlb_sfnmlb_1/,2,0,3,3
2,,6,2014/03/21/gid_2014_03_21_pitmlb_nyamlb_1/,4,0,4,1
3,,8,2014/03/21/gid_2014_03_21_sdnmlb_seamlb_1/,12,7,2,1
3,,3,2014/03/21/gid_2014_03_21_tormlb_tbamlb_1/,9,5,0,0
0,,4,2014/03/21/gid_2014_03_21_wasmlb_slnmlb_1/,3,0,2,1
4,,14,2014/03/22/gid_2014_03_22_anamlb_milmlb_1/,14,9,6,2
1,,9,2014/03/22/gid_2014_03_22_balmlb_tbamlb_1/,7,3,3,0
3,,14,2014/03/22/gid_2014_03_22_bosmlb_atlmlb_1/,9,3,6,1
0,,9,2014/03/22/gid_2014_03_22_chamlb_sdnmlb_1/,9,3,3,0
0,,7,2014/03/22/gid_2014_03_22_cinmlb_chnmlb_1/,17,8,3,0
0,,9,2014/03/22/gid_2014_03_22_colmlb_clemlb_1/,22,14,6,3
1,,17,2014/03/22/gid_2014_03_22_detmlb_tormlb_1/,7,4,9,0
1,,5,2014/03/22/gid_2014_03_22_lanmlb_arimlb_1/,5,3,1,1
0,None out when winning run scored.,10,2014/03/22/gid_2014_03_22_miamlb_wasmlb_1/,9,5,6,1
0,,6,2014/03/22/gid_2014_03_22_nyamlb_minmlb_1/,10,5,4,1
0,,5,2014/03/22/gid_2014_03_22_nynmlb_miamlb_1/,13,10,2,1
0,,11,2014/03/22/gid_2014_03_22_phimlb_pitmlb_1/,11,3,5,1
0,One out when winning run scored.,9,2014/03/22/gid_2014_03_22_seamlb_colmlb_1/,13,3,4,0
1,,9,2014/03/22/gid_2014_03_22_seamlb_oakmlb_1/,10,5,6,0
0,,13,2014/03/22/gid_2014_03_22_sfnmlb_chamlb_1/,14,8,5,1
1,,5,2014/03/22/gid_2014_03_22_slnmlb_houmlb_1/,9,5,2,0
0,,11,2014/03/22/gid_2014_03_22_texmlb_kcamlb_1/,9,4,8,0
0,,0,2014/03/22/gid_2014_03_23_lanmlb_arimlb_1/,1,0,0,0
3,,6,2014/03/23/gid_2014_03_23_chamlb_colmlb_1/,11,5,5,3
1,,14,2014/03/23/gid_2014_03_23_chnmlb_oakmlb_1/,14,10,6,2
1,,9,2014/03/23/gid_2014_03_23_clemlb_anamlb_1/,5,2,5,0
1,,11,2014/03/23/gid_2014_03_23_houmlb_slnmlb_1/,3,3,6,1
0,,14,2014/03/23/gid_2014_03_23_kcamlb_sfnmlb_1/,13,9,13,3
3,,8,2014/03/23/gid_2014_03_23_lanmlb_arimlb_1/,13,7,5,1
0,,7,2014/03/23/gid_2014_03_23_miamlb_detmlb_1/,16,8,4,1
1,,5,2014/03/23/gid_2014_03_23_milmlb_cinmlb_1/,13,9,1,0
1,,11,2014/03/23/gid_2014_03_23_minmlb_phimlb_1/,7,1,5,1
1,,10,2014/03/23/gid_2014_03_23_nynmlb_atlmlb_1/,2,1,4,0
0,None out when winning run scored.,8,2014/03/23/gid_2014_03_23_oakmlb_seamlb_1/,8,4,6,0
1,,12,2014/03/23/gid_2014_03_23_pitmlb_balmlb_1/,9,7,7,1
1,,12,2014/03/23/gid_2014_03_23_sdnmlb_texmlb_1/,13,11,7,0
0,,5,2014/03/23/gid_2014_03_23_tbamlb_bosmlb_1/,13,9,2,0
2,,8,2014/03/23/gid_2014_03_23_tormlb_nyamlb_1/,8,3,1,0
0,,4,2014/03/23/gid_2014_03_23_wasmlb_nynmlb_1/,5,1,3,0
0,,3,2014/03/24/gid_2014_03_24_bosmlb_balmlb_1/,1,0,0,0
1,,8,2014/03/24/gid_2014_03_24_chamlb_seamlb_1/,9,7,6,1
2,,11,2014/03/24/gid_2014_03_24_clemlb_cinmlb_1/,11,8,3,0
0,,0,2014/03/24/gid_2014_03_24_detmlb_pitmlb_1/,0,0,0,0
2,,10,2014/03/24/gid_2014_03_24_houmlb_atlmlb_1/,13,7,5,1
1,,10,2014/03/24/gid_2014_03_24_kcamlb_colmlb_1/,6,2,8,0
1,,7,2014/03/24/gid_2014_03_24_oakmlb_texmlb_1/,8,2,6,1
0,,6,2014/03/24/gid_2014_03_24_phimlb_tormlb_1/,11,6,3,0
1,,7,2014/03/24/gid_2014_03_24_sdnmlb_chnmlb_1/,10,7,1,1
1,,15,2014/03/24/gid_2014_03_24_sfnmlb_anamlb_1/,12,4,11,0
0,,8,2014/03/24/gid_2014_03_24_slnmlb_nynmlb_1/,6,3,5,1
0,,0,2014/03/24/gid_2014_03_24_tbamlb_minmlb_1/,0,0,0,0
1,,7,2014/03/24/gid_2014_03_24_wasmlb_miamlb_1/,9,4,1,0
1,,9,2014/03/25/gid_2014_03_25_anamlb_chnmlb_1/,13,8,4,0
0,,10,2014/03/25/gid_2014_03_25_atlmlb_detmlb_1/,16,12,3,1
0,,10,2014/03/25/gid_2014_03_25_balmlb_minmlb_1/,6,1,4,1
0,,4,2014/03/25/gid_2014_03_25_bosmlb_tbamlb_1/,6,4,2,0
2,,6,2014/03/25/gid_2014_03_25_chnmlb_sdnmlb_1/,11,5,5,3
3,,10,2014/03/25/gid_2014_03_25_cinmlb_oakmlb_1/,6,4,8,0
0,,3,2014/03/25/gid_2014_03_25_colmlb_chamlb_1/,11,4,1,0
0,,11,2014/03/25/gid_2014_03_25_nynmlb_wasmlb_1/,6,3,7,0
3,,9,2014/03/25/gid_2014_03_25_phimlb_nyamlb_1/,9,6,0,0
1,,9,2014/03/25/gid_2014_03_25_seamlb_kcamlb_1/,14,9,6,1
0,,8,2014/03/25/gid_2014_03_25_sfnmlb_milmlb_1/,13,5,4,0
2,,10,2014/03/25/gid_2014_03_25_slnmlb_miamlb_1/,10,5,6,1
0,,7,2014/03/25/gid_2014_03_25_texmlb_clemlb_1/,8,5,0,0
2,,29,2014/03/25/gid_2014_03_25_tormlb_pitmlb_1/,9,5,22,1
1,,6,2014/03/26/gid_2014_03_26_anamlb_oakmlb_1/,6,6,2,1
0,,8,2014/03/26/gid_2014_03_26_balmlb_bosmlb_1/,11,5,4,0
0,,11,2014/03/26/gid_2014_03_26_balmlb_tbamlb_1/,9,4,4,4
0,,20,2014/03/26/gid_2014_03_26_chnmlb_arimlb_1/,7,4,14,0
4,,15,2014/03/26/gid_2014_03_26_cinmlb_chamlb_1/,9,5,9,1
0,One out when winning run scored.,9,2014/03/26/gid_2014_03_26_colmlb_sfnmlb_1/,11,6,8,1
2,,2,2014/03/26/gid_2014_03_26_detmlb_phimlb_1/,10,1,0,0
0,,9,2014/03/26/gid_2014_03_26_kcamlb_sdnmlb_1/,14,5,9,0
0,,11,2014/03/26/gid_2014_03_26_miamlb_atlmlb_1/,10,2,9,1
1,,17,2014/03/26/gid_2014_03_26_milmlb_clemlb_1/,8,3,10,0
2,,14,2014/03/26/gid_2014_03_26_nyamlb_tormlb_1/,10,6,10,0
1,,9,2014/03/26/gid_2014_03_26_nynmlb_houmlb_1/,12,6,9,1
2,,4,2014/03/26/gid_2014_03_26_pitmlb_minmlb_1/,4,2,1,1
0,,8,2014/03/26/gid_2014_03_26_seamlb_texmlb_1/,11,3,5,1
2,,8,2014/03/26/gid_2014_03_26_wasmlb_slnmlb_1/,6,2,3,1
2,,8,2014/03/27/gid_2014_03_27_anamlb_lanmlb_1/,10,7,5,0
0,,16,2014/03/27/gid_2014_03_27_arimlb_cinmlb_1/,6,1,9,0
1,,13,2014/03/27/gid_2014_03_27_atlmlb_detmlb_1/,4,3,9,2
0,,8,2014/03/27/gid_2014_03_27_chamlb_chnmlb_1/,8,3,4,0
2,,6,2014/03/27/gid_2014_03_27_cinmlb_milmlb_1/,14,8,2,0
0,,5,2014/03/27/gid_2014_03_27_clemlb_arimlb_1/,8,3,2,0
2,,7,2014/03/27/gid_2014_03_27_miamlb_slnmlb_1/,9,6,4,0
0,,11,2014/03/27/gid_2014_03_27_minmlb_bosmlb_1/,6,1,4,0
2,,10,2014/03/27/gid_2014_03_27_nyamlb_pitmlb_1/,12,4,2,0
1,,4,2014/03/27/gid_2014_03_27_oakmlb_sfnmlb_1/,8,4,0,0
0,,12,2014/03/27/gid_2014_03_27_quiaaa_texmlb_1/,7,4,7,1
1,,9,2014/03/27/gid_2014_03_27_tbamlb_balmlb_1/,9,4,3,0
2,,1,2014/03/27/gid_2014_03_27_tormlb_phimlb_1/,9,3,0,0
1,,8,2014/03/27/gid_2014_03_27_wasmlb_nynmlb_1/,12,4,0,1
2,One out when winning run scored.,14,2014/03/28/gid_2014_03_28_anamlb_lanmlb_1/,6,4,5,3
0,,7,2014/03/28/gid_2014_03_28_bosmlb_minmlb_1/,11,4,0,1
0,,7,2014/03/28/gid_2014_03_28_chnmlb_arimlb_1/,9,3,1,0
1,,9,2014/03/28/gid_2014_03_28_clemlb_sdnmlb_1/,20,16,4,0
0,One out when winning run scored.,6,2014/03/28/gid_2014_03_28_colmlb_seamlb_1/,8,2,3,1
2,,11,2014/03/28/gid_2014_03_28_houmlb_texmlb_1/,9,6,5,1
1,,5,2014/03/28/gid_2014_03_28_kcamlb_milmlb_1/,8,5,4,1
1,,3,2014/03/28/gid_2014_03_28_miamlb_nyamlb_1/,6,0,3,2
1,Two out when winning run scored.,13,2014/03/28/gid_2014_03_28_nynmlb_tormlb_1/,9,4,5,0
0,,5,2014/03/28/gid_2014_03_28_oakmlb_sfnmlb_1/,8,4,1,0
1,,3,2014/03/28/gid_2014_03_28_pitmlb_phimlb_1/,10,3,0,0
1,,12,2014/03/28/gid_2014_03_28_tbamlb_detmlb_1/,8,3,6,2
1,,10,2014/03/29/gid_2014_03_29_atfmin_atlmlb_1/,16,13,4,2
2,,12,2014/03/29/gid_2014_03_29_chnmlb_arimlb_1/,13,9,8,1
0,,12,2014/03/29/gid_2014_03_29_clemlb_sdnmlb_1/,9,8,9,1
0,,0,2014/03/29/gid_2014_03_29_detmlb_wasmlb_1/,0,0,0,0
0,,11,2014/03/29/gid_2014_03_29_houmlb_texmlb_1/,16,13,6,3
0,,10,2014/03/29/gid_2014_03_29_kcamlb_milmlb_1/,6,2,7,1
0,,9,2014/03/29/gid_2014_03_29_lanmlb_anamlb_1/,5,2,6,0
0,,0,2014/03/29/gid_2014_03_29_miamlb_nyamlb_1/,0,0,0,0
0,,6,2014/03/29/gid_2014_03_29_minmlb_bosmlb_1/,9,7,4,0
0,,7,2014/03/29/gid_2014_03_29_nynmlb_tormlb_1/,2,0,2,0
3,,9,2014/03/29/gid_2014_03_29_seamlb_colmlb_1/,4,1,2,2
0,,0,2014/03/29/gid_2014_03_29_sfnmlb_oakmlb_1/,0,0,0,0
0,,5,2014/03/29/gid_2014_03_29_vraaaa_houmlb_1/,4,0,2,0
0,,5,2014/03/30/gid_2014_03_30_lanmlb_sdnmlb_1/,4,1,3,2
0,,5,2014/03/30/gid_2014_03_30_vraaaa_houmlb_1/,6,1,6,1
0,,8,2014/03/31/gid_2014_03_31_atlmlb_milmlb_1/,5,0,2,1
0,,6,2014/03/31/gid_2014_03_31_bosmlb_balmlb_1/,9,1,2,0
1,None out when winning run scored.,6,2014/03/31/gid_2014_03_31_chnmlb_pitmlb_1/,6,0,1,0
0,,5,2014/03/31/gid_2014_03_31_clemlb_oakmlb_1/,8,2,0,0
0,,14,2014/03/31/gid_2014_03_31_colmlb_miamlb_1/,6,1,10,0
2,One out when winning run scored.,8,2014/03/31/gid_2014_03_31_kcamlb_detmlb_1/,7,3,4,0
0,,11,2014/03/31/gid_2014_03_31_minmlb_chamlb_1/,7,3,5,0
1,,14,2014/03/31/gid_2014_03_31_phimlb_texmlb_1/,17,14,10,0
1,,6,2014/03/31/gid_2014_03_31_seamlb_anamlb_1/,11,10,3,1
1,,16,2014/03/31/gid_2014_03_31_sfnmlb_arimlb_1/,12,9,8,2
0,,3,2014/03/31/gid_2014_03_31_slnmlb_cinmlb_1/,5,1,0,3
0,,11,2014/03/31/gid_2014_03_31_tormlb_tbamlb_1/,7,2,9,2
0,,7,2014/03/31/gid_2014_03_31_wasmlb_nynmlb_1/,9,9,7,0
0,,6,2014/04/01/gid_2014_04_01_atlmlb_milmlb_1/,9,5,2,1
0,,0,2014/04/01/gid_2014_04_01_clemlb_oakmlb_1/,0,0,0,0
0,,5,2014/04/01/gid_2014_04_01_colmlb_miamlb_1/,9,3,4,1
2,,6,2014/04/01/gid_2014_04_01_lanmlb_sdnmlb_1/,7,3,2,1
0,,9,2014/04/01/gid_2014_04_01_nyamlb_houmlb_1/,6,2,6,1
1,One out when winning run scored.,10,2014/04/01/gid_2014_04_01_phimlb_texmlb_1/,8,2,3,0
0,,8,2014/04/01/gid_2014_04_01_seamlb_anamlb_1/,10,8,3,2
0,,11,2014/04/01/gid_2014_04_01_sfnmlb_arimlb_1/,7,4,5,0
0,,7,2014/04/01/gid_2014_04_01_tormlb_tbamlb_1/,6,4,2,0
0,,2,2014/04/02/gid_2014_04_02_atlmlb_milmlb_1/,3,1,0,0
1,,6,2014/04/02/gid_2014_04_02_bosmlb_balmlb_1/,10,6,2,1
2,One out when winning run scored.,8,2014/04/02/gid_2014_04_02_chnmlb_pitmlb_1/,15,3,4,2
1,,12,2014/04/02/gid_2014_04_02_clemlb_oakmlb_1/,5,1,6,1
1,,7,2014/04/02/gid_2014_04_02_clemlb_oakmlb_2/,9,6,4,1
3,,8,2014/04/02/gid_2014_04_02_colmlb_miamlb_1/,12,6,5,0
0,Two out when winning run scored.,6,2014/04/02/gid_2014_04_02_kcamlb_detmlb_1/,6,1,2,0
1,,6,2014/04/02/gid_2014_04_02_lanmlb_sdnmlb_1/,9,5,1,1
2,Two out when winning run scored.,11,2014/04/02/gid_2014_04_02_minmlb_chamlb_1/,12,6,7,1
0,,4,2014/04/02/gid_2014_04_02_nyamlb_houmlb_1/,7,1,3,1
2,One out when winning run scored.,9,2014/04/02/gid_2014_04_02_phimlb_texmlb_1/,9,3,4,3
1,,3,2014/04/02/gid_2014_04_02_seamlb_anamlb_1/,13,8,2,0
0,,3,2014/04/02/gid_2014_04_02_sfnmlb_arimlb_1/,6,2,0,1
1,One out when winning run scored.,6,2014/04/02/gid_2014_04_02_slnmlb_cinmlb_1/,3,0,1,1
0,,4,2014/04/02/gid_2014_04_02_tormlb_tbamlb_1/,9,3,0,0
0,,3,2014/04/02/gid_2014_04_02_wasmlb_nynmlb_1/,13,5,1,1
0,,9,2014/04/03/gid_2014_04_03_bosmlb_balmlb_1/,14,4,3,0
0,,6,2014/04/03/gid_2014_04_03_chnmlb_pitmlb_1/,7,3,2,1
1,,13,2014/04/03/gid_2014_04_03_colmlb_miamlb_1/,10,5,8,1
0,,0,2014/04/03/gid_2014_04_03_kcamlb_detmlb_1/,0,0,0,0
1,,13,2014/04/03/gid_2014_04_03_minmlb_chamlb_1/,9,10,9,1
0,,6,2014/04/03/gid_2014_04_03_nyamlb_houmlb_1/,7,4,2,0
2,None out when winning run scored.,6,2014/04/03/gid_2014_04_03_seamlb_oakmlb_1/,6,2,3,0
0,,9,2014/04/03/gid_2014_04_03_sfnmlb_arimlb_1/,9,8,5,0
0,,10,2014/04/03/gid_2014_04_03_slnmlb_cinmlb_1/,11,7,6,1
0,,11,2014/04/03/gid_2014_04_03_tormlb_tbamlb_1/,5,2,7,0
2,,7,2014/04/03/gid_2014_04_03_wasmlb_nynmlb_1/,13,8,2,0
0,,7,2014/04/04/gid_2014_04_04_anamlb_houmlb_1/,15,11,1,0
0,,17,2014/04/04/gid_2014_04_04_arimlb_colmlb_1/,8,2,12,1
0,,8,2014/04/04/gid_2014_04_04_atlmlb_wasmlb_1/,6,2,1,0
1,,17,2014/04/04/gid_2014_04_04_balmlb_detmlb_1/,7,4,10,0
2,,13,2014/04/04/gid_2014_04_04_chamlb_kcamlb_1/,9,5,7,0
1,,6,2014/04/04/gid_2014_04_04_cinmlb_nynmlb_1/,8,3,4,0
1,,5,2014/04/04/gid_2014_04_04_milmlb_bosmlb_1/,12,6,2,1
0,,10,2014/04/04/gid_2014_04_04_minmlb_clemlb_1/,9,2,7,0
1,,6,2014/04/04/gid_2014_04_04_nyamlb_tormlb_1/,16,7,3,1
1,,3,2014/04/04/gid_2014_04_04_phimlb_chnmlb_1/,11,7,2,0
0,,13,2014/04/04/gid_2014_04_04_sdnmlb_miamlb_1/,7,2,8,0
0,,0,2014/04/04/gid_2014_04_04_seamlb_oakmlb_1/,0,0,0,0
2,,10,2014/04/04/gid_2014_04_04_sfnmlb_lanmlb_1/,8,8,4,1
0,,16,2014/04/04/gid_2014_04_04_slnmlb_pitmlb_1/,6,2,12,1
0,,11,2014/04/04/gid_2014_04_04_texmlb_tbamlb_1/,6,1,8,4
1,,4,2014/04/05/gid_2014_04_05_anamlb_houmlb_1/,14,5,1,2
2,,12,2014/04/05/gid_2014_04_05_arimlb_colmlb_1/,6,4,9,0
2,,5,2014/04/05/gid_2014_04_05_atlmlb_wasmlb_1/,13,6,2,0
1,,13,2014/04/05/gid_2014_04_05_balmlb_detmlb_1/,10,6,7,0
0,,7,2014/04/05/gid_2014_04_05_chamlb_kcamlb_1/,9,3,4,1
0,None out when winning run scored.,6,2014/04/05/gid_2014_04_05_cinmlb_nynmlb_1/,7,3,6,1
2,,7,2014/04/05/gid_2014_04_05_milmlb_bosmlb_1/,19,7,6,2
0,,5,2014/04/05/gid_2014_04_05_minmlb_clemlb_1/,10,7,3,0
0,,8,2014/04/05/gid_2014_04_05_nyamlb_tormlb_1/,7,0,4,0
0,,10,2014/04/05/gid_2014_04_05_phimlb_chnmlb_1/,7,2,0,0
1,,10,2014/04/05/gid_2014_04_05_sdnmlb_miamlb_1/,5,0,5,0
0,,6,2014/04/05/gid_2014_04_05_seamlb_oakmlb_1/,7,3,1,0
0,,9,2014/04/05/gid_2014_04_05_sfnmlb_lanmlb_1/,11,7,2,0
0,,6,2014/04/05/gid_2014_04_05_slnmlb_pitmlb_1/,8,6,1,0
0,,7,2014/04/05/gid_2014_04_05_texmlb_tbamlb_1/,9,4,5,0
0,,7,2014/04/06/gid_2014_04_06_anamlb_houmlb_1/,8,4,7,1
1,,8,2014/04/06/gid_2014_04_06_arimlb_colmlb_1/,13,5,3,1
1,,4,2014/04/06/gid_2014_04_06_atlmlb_wasmlb_1/,8,1,2,2
0,,5,2014/04/06/gid_2014_04_06_balmlb_detmlb_1/,8,3,1,0
1,,7,2014/04/06/gid_2014_04_06_chamlb_kcamlb_1/,8,5,1,2
0,,4,2014/04/06/gid_2014_04_06_cinmlb_nynmlb_1/,8,2,1,0
2,,9,2014/04/06/gid_2014_04_06_milmlb_bosmlb_1/,9,4,0,1
1,,15,2014/04/06/gid_2014_04_06_minmlb_clemlb_1/,9,10,7,0
0,,9,2014/04/06/gid_2014_04_06_nyamlb_tormlb_1/,9,6,4,0
1,,6,2014/04/06/gid_2014_04_06_phimlb_chnmlb_1/,8,3,8,1
2,,5,2014/04/06/gid_2014_04_06_sdnmlb_miamlb_1/,7,4,2,0
1,,9,2014/04/06/gid_2014_04_06_seamlb_oakmlb_1/,8,3,6,0
0,,7,2014/04/06/gid_2014_04_06_sfnmlb_lanmlb_1/,8,2,6,0
0,,6,2014/04/06/gid_2014_04_06_slnmlb_pitmlb_1/,3,1,2,0
1,,8,2014/04/06/gid_2014_04_06_texmlb_tbamlb_1/,7,3,0,0
1,,4,2014/04/07/gid_2014_04_07_anamlb_houmlb_1/,8,9,1,0
0,,8,2014/04/07/gid_2014_04_07_balmlb_nyamlb_1/,8,2,4,0
0,,13,2014/04/07/gid_2014_04_07_chamlb_colmlb_1/,5,1,8,1
0,,9,2014/04/07/gid_2014_04_07_cinmlb_slnmlb_1/,10,3,5,1
0,,6,2014/04/07/gid_2014_04_07_oakmlb_minmlb_1/,10,8,3,0
1,,8,2014/04/07/gid_2014_04_07_tbamlb_kcamlb_1/,6,2,4,0
1,,14,2014/04/07/gid_2014_04_07_texmlb_bosmlb_1/,8,1,5,2
0,,8,2014/04/08/gid_2014_04_08_anamlb_seamlb_1/,4,3,5,1
1,,10,2014/04/08/gid_2014_04_08_arimlb_sfnmlb_1/,7,3,7,0
0,,13,2014/04/08/gid_2014_04_08_balmlb_nyamlb_1/,20,14,5,0
1,,7,2014/04/08/gid_2014_04_08_chamlb_colmlb_1/,19,15,3,0
0,,13,2014/04/08/gid_2014_04_08_cinmlb_slnmlb_1/,9,5,7,1
0,One out when winning run scored.,10,2014/04/08/gid_2014_04_08_detmlb_lanmlb_1/,5,2,3,1
0,,5,2014/04/08/gid_2014_04_08_houmlb_tormlb_1/,9,2,5,0
0,,8,2014/04/08/gid_2014_04_08_miamlb_wasmlb_1/,4,0,5,1
3,,9,2014/04/08/gid_2014_04_08_milmlb_phimlb_1/,15,10,4,0
0,,8,2014/04/08/gid_2014_04_08_nynmlb_atlmlb_1/,9,4,0,2
0,,10,2014/04/08/gid_2014_04_08_pitmlb_chnmlb_1/,11,7,6,1
3,,8,2014/04/08/gid_2014_04_08_sdnmlb_clemlb_1/,15,6,8,2
0,,9,2014/04/08/gid_2014_04_08_tbamlb_kcamlb_1/,4,1,0,1
0,,14,2014/04/08/gid_2014_04_08_texmlb_bosmlb_1/,13,10,7,0
0,,1,2014/04/09/gid_2014_04_09_anamlb_seamlb_1/,7,2,0,2
0,,9,2014/04/09/gid_2014_04_09_arimlb_sfnmlb_1/,12,7,3,0
1,,10,2014/04/09/gid_2014_04_09_balmlb_nyamlb_1/,12,5,4,0
0,,16,2014/04/09/gid_2014_04_09_chamlb_colmlb_1/,8,4,10,1
1,,4,2014/04/09/gid_2014_04_09_cinmlb_slnmlb_1/,10,4,0,0
3,,11,2014/04/09/gid_2014_04_09_detmlb_lanmlb_1/,13,7,6,1
0,,11,2014/04/09/gid_2014_04_09_houmlb_tormlb_1/,6,3,7,1
0,,11,2014/04/09/gid_2014_04_09_miamlb_wasmlb_1/,14,7,10,3
1,,9,2014/04/09/gid_2014_04_09_milmlb_phimlb_1/,13,9,4,1
0,,9,2014/04/09/gid_2014_04_09_nynmlb_atlmlb_1/,6,3,4,0
0,,13,2014/04/09/gid_2014_04_09_oakmlb_minmlb_1/,7,7,4,0
0,,14,2014/04/09/gid_2014_04_09_pitmlb_chnmlb_1/,6,5,7,0
0,,5,2014/04/09/gid_2014_04_09_sdnmlb_clemlb_1/,6,0,2,1
1,,6,2014/04/09/gid_2014_04_09_sdnmlb_clemlb_2/,5,2,1,0
0,,10,2014/04/09/gid_2014_04_09_tbamlb_kcamlb_1/,8,3,7,1
0,,4,2014/04/09/gid_2014_04_09_texmlb_bosmlb_1/,5,2,4,1
3,,10,2014/04/10/gid_2014_04_10_arimlb_sfnmlb_1/,13,6,5,0
0,,7,2014/04/10/gid_2014_04_10_bosmlb_nyamlb_1/,4,1,4,1
2,,9,2014/04/10/gid_2014_04_10_clemlb_chamlb_1/,6,3,7,1
0,,8,2014/04/10/gid_2014_04_10_houmlb_tormlb_1/,8,6,4,1
2,,10,2014/04/10/gid_2014_04_10_miamlb_wasmlb_1/,3,1,7,0
1,,6,2014/04/10/gid_2014_04_10_milmlb_phimlb_1/,11,6,2,0
1,,7,2014/04/10/gid_2014_04_10_nynmlb_atlmlb_1/,9,6,4,0
0,,3,2014/04/10/gid_2014_04_10_oakmlb_minmlb_1/,13,6,1,0
0,,6,2014/04/10/gid_2014_04_10_pitmlb_chnmlb_1/,8,5,4,2
0,,7,2014/04/11/gid_2014_04_11_bosmlb_nyamlb_1/,7,4,2,0
2,,7,2014/04/11/gid_2014_04_11_chnmlb_slnmlb_1/,12,6,3,0
