home_team_code,venue_id,home_wins,away_team_code,status_ind,home_id,game_id,away_wins,game_pk,date,home_sname,home_sport_code,away_id,away_sname,away_loss,home_loss,away_fname,home_fname,venue_name
pit,31,64,atl,F,134,2014/08/18/gid_2014_08_18_atlmlb_pitmlb_1/,65,382403,"August 18, 2014",Pittsburgh,mlb,144,Atlanta,60,61,Atlanta Braves,Pittsburgh Pirates,PNC Park
cha,4,59,bal,F,145,2014/08/18/gid_2014_08_18_balmlb_chamlb_1/,71,382404,"August 18, 2014",Chi White Sox,mlb,110,Baltimore,52,66,Baltimore Orioles,Chicago White Sox,Guaranteed Rate Field
nyn,3289,59,chn,F,121,2014/08/18/gid_2014_08_18_chnmlb_nynmlb_1/,54,382405,"August 18, 2014",NY Mets,mlb,112,Chi Cubs,70,67,Chicago Cubs,New York Mets,Citi Field
sln,2889,67,cin,F,138,2014/08/18/gid_2014_08_18_cinmlb_slnmlb_1/,61,382406,"August 18, 2014",St. Louis,mlb,113,Cincinnati,64,57,Cincinnati Reds,St. Louis Cardinals,Busch Stadium
min,3312,55,kca,F,142,2014/08/18/gid_2014_08_18_kcamlb_minmlb_1/,69,382407,"August 18, 2014",Minnesota,mlb,118,Kansas City,55,68,Kansas City Royals,Minnesota Twins,Target Field
phi,2681,55,sea,F,143,2014/08/18/gid_2014_08_18_seamlb_phimlb_1/,67,382408,"August 18, 2014",Philadelphia,mlb,136,Seattle,57,70,Seattle Mariners,Philadelphia Phillies,Citizens Bank Park
bos,3,56,ana,F,111,2014/08/19/gid_2014_08_19_anamlb_bosmlb_1/,74,382409,"August 19, 2014",Boston,mlb,108,LA Angels,50,69,Los Angeles Angels,Boston Red Sox,Fenway Park
was,3309,71,ari,F,120,2014/08/19/gid_2014_08_19_arimlb_wasmlb_1/,53,382410,"August 19, 2014",Washington,mlb,109,Arizona,73,53,Arizona Diamondbacks,Washington Nationals,Nationals Park
pit,31,64,atl,F,134,2014/08/19/gid_2014_08_19_atlmlb_pitmlb_1/,66,382411,"August 19, 2014",Pittsburgh,mlb,144,Atlanta,60,62,Atlanta Braves,Pittsburgh Pirates,PNC Park
cha,4,59,bal,F,145,2014/08/19/gid_2014_08_19_balmlb_chamlb_1/,72,382412,"August 19, 2014",Chi White Sox,mlb,110,Baltimore,52,67,Baltimore Orioles,Chicago White Sox,Guaranteed Rate Field
sln,2889,68,cin,F,138,2014/08/19/gid_2014_08_19_cinmlb_slnmlb_1/,61,382413,"August 19, 2014",St. Louis,mlb,113,Cincinnati,65,57,Cincinnati Reds,St. Louis Cardinals,Busch Stadium
min,3312,55,cle,F,142,2014/08/19/gid_2014_08_19_clemlb_minmlb_1/,63,382414,"August 19, 2014",Minnesota,mlb,114,Cleveland,61,69,Cleveland Indians,Minnesota Twins,Target Field
tba,12,61,det,F,139,2014/08/19/gid_2014_08_19_detmlb_tbamlb_1/,67,382415,"August 19, 2014",Tampa Bay,mlb,116,Detroit,56,64,Detroit Tigers,Tampa Bay Rays,Tropicana Field
nya,3313,63,hou,F,147,2014/08/19/gid_2014_08_19_houmlb_nyamlb_1/,53,382416,"August 19, 2014",NY Yankees,mlb,117,Houston,73,60,Houston Astros,New York Yankees,Yankee Stadium
col,19,49,kca,F,115,2014/08/19/gid_2014_08_19_kcamlb_colmlb_1/,70,382417,"August 19, 2014",Colorado,mlb,118,Kansas City,55,77,Kansas City Royals,Colorado Rockies,Coors Field
oak,10,74,nyn,F,133,2014/08/19/gid_2014_08_19_nynmlb_oakmlb_1/,59,382418,"August 19, 2014",Oakland,mlb,121,NY Mets,68,51,New York Mets,Oakland Athletics,Oakland Coliseum
lan,22,71,sdn,F,119,2014/08/19/gid_2014_08_19_sdnmlb_lanmlb_1/,58,382419,"August 19, 2014",LA Dodgers,mlb,135,San Diego,66,56,San Diego Padres,Los Angeles Dodgers,Dodger Stadium
phi,2681,55,sea,F,143,2014/08/19/gid_2014_08_19_seamlb_phimlb_1/,68,382420,"August 19, 2014",Philadelphia,mlb,136,Seattle,57,71,Seattle Mariners,Philadelphia Phillies,Citizens Bank Park
chn,17,55,sfn,F,112,2014/08/19/gid_2014_08_19_sfnmlb_chnmlb_1/,66,382421,"August 19, 2014",Chi Cubs,mlb,137,San Francisco,59,70,San Francisco Giants,Chicago Cubs,Wrigley Field
mia,4169,63,tex,F,146,2014/08/19/gid_2014_08_19_texmlb_miamlb_1/,48,382422,"August 19, 2014",Miami,mlb,140,Texas,77,62,Texas Rangers,Miami Marlins,Marlins Park
mil,32,71,tor,F,158,2014/08/19/gid_2014_08_19_tormlb_milmlb_1/,64,382423,"August 19, 2014",Milwaukee,mlb,141,Toronto,62,55,Toronto Blue Jays,Milwaukee Brewers,Miller Park
bos,3,56,ana,F,111,2014/08/20/gid_2014_08_20_anamlb_bosmlb_1/,75,382424,"August 20, 2014",Boston,mlb,108,LA Angels,50,70,Los Angeles Angels,Boston Red Sox,Fenway Park
was,3309,72,ari,F,120,2014/08/20/gid_2014_08_20_arimlb_wasmlb_1/,53,382425,"August 20, 2014",Washington,mlb,109,Arizona,74,53,Arizona Diamondbacks,Washington Nationals,Nationals Park
pit,31,65,atl,F,134,2014/08/20/gid_2014_08_20_atlmlb_pitmlb_1/,66,382426,"August 20, 2014",Pittsburgh,mlb,144,Atlanta,61,62,Atlanta Braves,Pittsburgh Pirates,PNC Park
cha,4,59,bal,F,145,2014/08/20/gid_2014_08_20_balmlb_chamlb_1/,73,382427,"August 20, 2014",Chi White Sox,mlb,110,Baltimore,52,68,Baltimore Orioles,Chicago White Sox,Guaranteed Rate Field
sln,2889,69,cin,F,138,2014/08/20/gid_2014_08_20_cinmlb_slnmlb_1/,61,382428,"August 20, 2014",St. Louis,mlb,113,Cincinnati,66,57,Cincinnati Reds,St. Louis Cardinals,Busch Stadium
min,3312,55,cle,F,142,2014/08/20/gid_2014_08_20_clemlb_minmlb_1/,64,382429,"August 20, 2014",Minnesota,mlb,114,Cleveland,61,70,Cleveland Indians,Minnesota Twins,Target Field
tba,12,61,det,F,139,2014/08/20/gid_2014_08_20_detmlb_tbamlb_1/,68,382430,"August 20, 2014",Tampa Bay,mlb,116,Detroit,56,65,Detroit Tigers,Tampa Bay Rays,Tropicana Field
nya,3313,63,hou,F,147,2014/08/20/gid_2014_08_20_houmlb_nyamlb_1/,54,382431,"August 20, 2014",NY Yankees,mlb,117,Houston,73,61,Houston Astros,New York Yankees,Yankee Stadium
col,19,50,kca,F,115,2014/08/20/gid_2014_08_20_kcamlb_colmlb_1/,70,382432,"August 20, 2014",Colorado,mlb,118,Kansas City,56,77,Kansas City Royals,Colorado Rockies,Coors Field
oak,10,74,nyn,F,133,2014/08/20/gid_2014_08_20_nynmlb_oakmlb_1/,60,382433,"August 20, 2014",Oakland,mlb,121,NY Mets,68,52,New York Mets,Oakland Athletics,Oakland Coliseum
lan,22,71,sdn,F,119,2014/08/20/gid_2014_08_20_sdnmlb_lanmlb_1/,59,382434,"August 20, 2014",LA Dodgers,mlb,135,San Diego,66,57,San Diego Padres,Los Angeles Dodgers,Dodger Stadium
phi,2681,56,sea,F,143,2014/08/20/gid_2014_08_20_seamlb_phimlb_1/,68,382435,"August 20, 2014",Philadelphia,mlb,136,Seattle,58,71,Seattle Mariners,Philadelphia Phillies,Citizens Bank Park
chn,17,55,sfn,F,112,2014/08/20/gid_2014_08_20_sfnmlb_chnmlb_1/,67,382436,"August 20, 2014",Chi Cubs,mlb,137,San Francisco,59,71,San Francisco Giants,Chicago Cubs,Wrigley Field
mia,4169,63,tex,F,146,2014/08/20/gid_2014_08_20_texmlb_miamlb_1/,49,382437,"August 20, 2014",Miami,mlb,140,Texas,77,63,Texas Rangers,Miami Marlins,Marlins Park
mil,32,71,tor,F,158,2014/08/20/gid_2014_08_20_tormlb_milmlb_1/,65,382438,"August 20, 2014",Milwaukee,mlb,141,Toronto,62,56,Toronto Blue Jays,Milwaukee Brewers,Miller Park
bos,3,56,ana,F,111,2014/08/21/gid_2014_08_21_anamlb_bosmlb_1/,76,382439,"August 21, 2014",Boston,mlb,108,LA Angels,50,71,Los Angeles Angels,Boston Red Sox,Fenway Park
was,3309,73,ari,F,120,2014/08/21/gid_2014_08_21_arimlb_wasmlb_1/,53,382440,"August 21, 2014",Washington,mlb,109,Arizona,75,53,Arizona Diamondbacks,Washington Nationals,Nationals Park
cin,2602,61,atl,F,113,2014/08/21/gid_2014_08_21_atlmlb_cinmlb_1/,67,382441,"August 21, 2014",Cincinnati,mlb,144,Atlanta,61,67,Atlanta Braves,Cincinnati Reds,Great American Ball Park
min,3312,56,cle,F,142,2014/08/21/gid_2014_08_21_clemlb_minmlb_1/,64,382442,"August 21, 2014",Minnesota,mlb,114,Cleveland,62,70,Cleveland Indians,Minnesota Twins,Target Field
tba,12,62,det,F,139,2014/08/21/gid_2014_08_21_detmlb_tbamlb_1/,68,382443,"August 21, 2014",Tampa Bay,mlb,116,Detroit,57,65,Detroit Tigers,Tampa Bay Rays,Tropicana Field
nya,3313,64,hou,F,147,2014/08/21/gid_2014_08_21_houmlb_nyamlb_1/,54,382444,"August 21, 2014",NY Yankees,mlb,117,Houston,74,61,Houston Astros,New York Yankees,Yankee Stadium
lan,22,72,sdn,F,119,2014/08/21/gid_2014_08_21_sdnmlb_lanmlb_1/,59,382445,"August 21, 2014",LA Dodgers,mlb,135,San Diego,67,57,San Diego Padres,Los Angeles Dodgers,Dodger Stadium
chn,17,55,sfn,F,112,2014/08/21/gid_2014_08_21_sfnmlb_chnmlb_1/,68,382446,"August 21, 2014",Chi Cubs,mlb,137,San Francisco,59,72,San Francisco Giants,Chicago Cubs,Wrigley Field
oak,10,75,ana,F,133,2014/08/22/gid_2014_08_22_anamlb_oakmlb_1/,76,382447,"August 22, 2014",Oakland,mlb,108,LA Angels,51,52,Los Angeles Angels,Oakland Athletics,Oakland Coliseum
cin,2602,61,atl,F,113,2014/08/22/gid_2014_08_22_atlmlb_cinmlb_1/,68,382448,"August 22, 2014",Cincinnati,mlb,144,Atlanta,61,68,Atlanta Braves,Cincinnati Reds,Great American Ball Park
chn,17,56,bal,F,112,2014/08/22/gid_2014_08_22_balmlb_chnmlb_1/,73,382449,"August 22, 2014",Chi Cubs,mlb,110,Baltimore,53,72,Baltimore Orioles,Chicago Cubs,Wrigley Field
nya,3313,65,cha,F,147,2014/08/22/gid_2014_08_22_chamlb_nyamlb_1/,59,382450,"August 22, 2014",NY Yankees,mlb,145,Chi White Sox,69,61,Chicago White Sox,New York Yankees,Yankee Stadium
min,3312,57,det,F,142,2014/08/22/gid_2014_08_22_detmlb_minmlb_1/,68,382451,"August 22, 2014",Minnesota,mlb,116,Detroit,58,70,Detroit Tigers,Minnesota Twins,Target Field
cle,5,64,hou,F,114,2014/08/22/gid_2014_08_22_houmlb_clemlb_1/,55,382452,"August 22, 2014",Cleveland,mlb,117,Houston,74,63,Houston Astros,Cleveland Indians,Progressive Field
tex,13,49,kca,F,140,2014/08/22/gid_2014_08_22_kcamlb_texmlb_1/,71,382453,"August 22, 2014",Texas,mlb,118,Kansas City,56,78,Kansas City Royals,Texas Rangers,Globe Life Park in Arlington
col,19,50,mia,F,115,2014/08/22/gid_2014_08_22_miamlb_colmlb_1/,64,382454,"August 22, 2014",Colorado,mlb,146,Miami,63,78,Miami Marlins,Colorado Rockies,Coors Field
lan,22,73,nyn,F,119,2014/08/22/gid_2014_08_22_nynmlb_lanmlb_1/,60,382455,"August 22, 2014",LA Dodgers,mlb,121,NY Mets,69,57,New York Mets,Los Angeles Dodgers,Dodger Stadium
mil,32,71,pit,F,158,2014/08/22/gid_2014_08_22_pitmlb_milmlb_1/,66,382456,"August 22, 2014",Milwaukee,mlb,134,Pittsburgh,62,57,Pittsburgh Pirates,Milwaukee Brewers,Miller Park
ari,15,54,sdn,F,109,2014/08/22/gid_2014_08_22_sdnmlb_arimlb_1/,59,382457,"August 22, 2014",Arizona,mlb,135,San Diego,68,75,San Diego Padres,Arizona Diamondbacks,Chase Field
bos,3,56,sea,F,111,2014/08/22/gid_2014_08_22_seamlb_bosmlb_1/,69,382458,"August 22, 2014",Boston,mlb,136,Seattle,58,72,Seattle Mariners,Boston Red Sox,Fenway Park
was,3309,73,sfn,F,120,2014/08/22/gid_2014_08_22_sfnmlb_wasmlb_1/,69,382459,"August 22, 2014",Washington,mlb,137,San Francisco,59,54,San Francisco Giants,Washington Nationals,Nationals Park
phi,2681,57,sln,F,143,2014/08/22/gid_2014_08_22_slnmlb_phimlb_1/,69,382460,"August 22, 2014",Philadelphia,mlb,138,St. Louis,58,71,St. Louis Cardinals,Philadelphia Phillies,Citizens Bank Park
tor,14,65,tba,F,141,2014/08/22/gid_2014_08_22_tbamlb_tormlb_1/,63,382461,"August 22, 2014",Toronto,mlb,139,Tampa Bay,65,63,Tampa Bay Rays,Toronto Blue Jays,Rogers Centre
oak,10,76,ana,F,133,2014/08/23/gid_2014_08_23_anamlb_oakmlb_1/,76,382462,"August 23, 2014",Oakland,mlb,108,LA Angels,52,52,Los Angeles Angels,Oakland Athletics,Oakland Coliseum
cin,2602,62,atl,F,113,2014/08/23/gid_2014_08_23_atlmlb_cinmlb_1/,68,382463,"August 23, 2014",Cincinnati,mlb,144,Atlanta,62,68,Atlanta Braves,Cincinnati Reds,Great American Ball Park
chn,17,57,bal,F,112,2014/08/23/gid_2014_08_23_balmlb_chnmlb_1/,73,382464,"August 23, 2014",Chi Cubs,mlb,110,Baltimore,54,72,Baltimore Orioles,Chicago Cubs,Wrigley Field
nya,3313,66,cha,F,147,2014/08/23/gid_2014_08_23_chamlb_nyamlb_1/,59,382465,"August 23, 2014",NY Yankees,mlb,145,Chi White Sox,70,61,Chicago White Sox,New York Yankees,Yankee Stadium
min,3312,58,det,F,142,2014/08/23/gid_2014_08_23_detmlb_minmlb_1/,68,380910,"August 23, 2014",Minnesota,mlb,116,Detroit,59,70,Detroit Tigers,Minnesota Twins,Target Field
min,3312,58,det,F,142,2014/08/23/gid_2014_08_23_detmlb_minmlb_2/,69,382466,"August 23, 2014",Minnesota,mlb,116,Detroit,59,71,Detroit Tigers,Minnesota Twins,Target Field
cle,5,65,hou,F,114,2014/08/23/gid_2014_08_23_houmlb_clemlb_1/,55,382467,"August 23, 2014",Cleveland,mlb,117,Houston,75,63,Houston Astros,Cleveland Indians,Progressive Field
tex,13,49,kca,F,140,2014/08/23/gid_2014_08_23_kcamlb_texmlb_1/,72,382468,"August 23, 2014",Texas,mlb,118,Kansas City,56,79,Kansas City Royals,Texas Rangers,Globe Life Park in Arlington
col,19,51,mia,F,115,2014/08/23/gid_2014_08_23_miamlb_colmlb_1/,64,382469,"August 23, 2014",Colorado,mlb,146,Miami,64,78,Miami Marlins,Colorado Rockies,Coors Field
lan,22,74,nyn,F,119,2014/08/23/gid_2014_08_23_nynmlb_lanmlb_1/,60,382470,"August 23, 2014",LA Dodgers,mlb,121,NY Mets,70,57,New York Mets,Los Angeles Dodgers,Dodger Stadium
mil,32,71,pit,F,158,2014/08/23/gid_2014_08_23_pitmlb_milmlb_1/,67,382471,"August 23, 2014",Milwaukee,mlb,134,Pittsburgh,62,58,Pittsburgh Pirates,Milwaukee Brewers,Miller Park
ari,15,55,sdn,F,109,2014/08/23/gid_2014_08_23_sdnmlb_arimlb_1/,59,382472,"August 23, 2014",Arizona,mlb,135,San Diego,69,75,San Diego Padres,Arizona Diamondbacks,Chase Field
bos,3,56,sea,F,111,2014/08/23/gid_2014_08_23_seamlb_bosmlb_1/,70,382473,"August 23, 2014",Boston,mlb,136,Seattle,58,73,Seattle Mariners,Boston Red Sox,Fenway Park
was,3309,74,sfn,F,120,2014/08/23/gid_2014_08_23_sfnmlb_wasmlb_1/,69,382474,"August 23, 2014",Washington,mlb,137,San Francisco,60,54,San Francisco Giants,Washington Nationals,Nationals Park
phi,2681,57,sln,F,143,2014/08/23/gid_2014_08_23_slnmlb_phimlb_1/,70,382475,"August 23, 2014",Philadelphia,mlb,138,St. Louis,58,72,St. Louis Cardinals,Philadelphia Phillies,Citizens Bank Park
tor,14,66,tba,F,141,2014/08/23/gid_2014_08_23_tbamlb_tormlb_1/,63,382476,"August 23, 2014",Toronto,mlb,139,Tampa Bay,66,63,Tampa Bay Rays,Toronto Blue Jays,Rogers Centre
oak,10,76,ana,F,133,2014/08/24/gid_2014_08_24_anamlb_oakmlb_1/,77,382477,"August 24, 2014",Oakland,mlb,108,LA Angels,52,53,Los Angeles Angels,Oakland Athletics,Oakland Coliseum
cin,2602,63,atl,F,113,2014/08/24/gid_2014_08_24_atlmlb_cinmlb_1/,68,382478,"August 24, 2014",Cincinnati,mlb,144,Atlanta,63,68,Atlanta Braves,Cincinnati Reds,Great American Ball Park
chn,17,58,bal,F,112,2014/08/24/gid_2014_08_24_balmlb_chnmlb_1/,73,382479,"August 24, 2014",Chi Cubs,mlb,110,Baltimore,55,72,Baltimore Orioles,Chicago Cubs,Wrigley Field
nya,3313,67,cha,F,147,2014/08/24/gid_2014_08_24_chamlb_nyamlb_1/,59,382480,"August 24, 2014",NY Yankees,mlb,145,Chi White Sox,71,61,Chicago White Sox,New York Yankees,Yankee Stadium
min,3312,58,det,F,142,2014/08/24/gid_2014_08_24_detmlb_minmlb_1/,70,382481,"August 24, 2014",Minnesota,mlb,116,Detroit,59,72,Detroit Tigers,Minnesota Twins,Target Field
cle,5,66,hou,F,114,2014/08/24/gid_2014_08_24_houmlb_clemlb_1/,55,382482,"August 24, 2014",Cleveland,mlb,117,Houston,76,63,Houston Astros,Cleveland Indians,Progressive Field
tex,13,50,kca,F,140,2014/08/24/gid_2014_08_24_kcamlb_texmlb_1/,72,382483,"August 24, 2014",Texas,mlb,118,Kansas City,57,79,Kansas City Royals,Texas Rangers,Globe Life Park in Arlington
col,19,52,mia,F,115,2014/08/24/gid_2014_08_24_miamlb_colmlb_1/,64,382484,"August 24, 2014",Colorado,mlb,146,Miami,65,78,Miami Marlins,Colorado Rockies,Coors Field
lan,22,74,nyn,F,119,2014/08/24/gid_2014_08_24_nynmlb_lanmlb_1/,61,382485,"August 24, 2014",LA Dodgers,mlb,121,NY Mets,70,58,New York Mets,Los Angeles Dodgers,Dodger Stadium
mil,32,72,pit,F,158,2014/08/24/gid_2014_08_24_pitmlb_milmlb_1/,67,382486,"August 24, 2014",Milwaukee,mlb,134,Pittsburgh,63,58,Pittsburgh Pirates,Milwaukee Brewers,Miller Park
ari,15,55,sdn,F,109,2014/08/24/gid_2014_08_24_sdnmlb_arimlb_1/,60,382487,"August 24, 2014",Arizona,mlb,135,San Diego,69,76,San Diego Padres,Arizona Diamondbacks,Chase Field
bos,3,56,sea,F,111,2014/08/24/gid_2014_08_24_seamlb_bosmlb_1/,71,382488,"August 24, 2014",Boston,mlb,136,Seattle,58,74,Seattle Mariners,Boston Red Sox,Fenway Park
was,3309,75,sfn,F,120,2014/08/24/gid_2014_08_24_sfnmlb_wasmlb_1/,69,382489,"August 24, 2014",Washington,mlb,137,San Francisco,61,54,San Francisco Giants,Washington Nationals,Nationals Park
phi,2681,58,sln,F,143,2014/08/24/gid_2014_08_24_slnmlb_phimlb_1/,70,382490,"August 24, 2014",Philadelphia,mlb,138,St. Louis,59,72,St. Louis Cardinals,Philadelphia Phillies,Citizens Bank Park
tor,14,66,tba,F,141,2014/08/24/gid_2014_08_24_tbamlb_tormlb_1/,64,382491,"August 24, 2014",Toronto,mlb,139,Tampa Bay,66,64,Tampa Bay Rays,Toronto Blue Jays,Rogers Centre
tor,14,66,bos,F,141,2014/08/25/gid_2014_08_25_bosmlb_tormlb_1/,57,382492,"August 25, 2014",Toronto,mlb,111,Boston,74,65,Boston Red Sox,Toronto Blue Jays,Rogers Centre
sfn,2395,69,col,F,137,2014/08/25/gid_2014_08_25_colmlb_sfnmlb_1/,53,382493,"August 25, 2014",San Francisco,mlb,115,Colorado,78,62,Colorado Rockies,San Francisco Giants,AT&T Park
ana,1,77,mia,F,108,2014/08/25/gid_2014_08_25_miamlb_anamlb_1/,65,382494,"August 25, 2014",LA Angels,mlb,146,Miami,65,53,Miami Marlins,Los Angeles Angels,Angel Stadium of Anaheim
sdn,2680,60,mil,F,135,2014/08/25/gid_2014_08_25_milmlb_sdnmlb_1/,73,382495,"August 25, 2014",San Diego,mlb,158,Milwaukee,58,70,Milwaukee Brewers,San Diego Padres,Petco Park
kca,7,72,nya,F,118,2014/08/25/gid_2014_08_25_nyamlb_kcamlb_1/,68,381492,"August 25, 2014",Kansas City,mlb,147,NY Yankees,61,58,New York Yankees,Kansas City Royals,Kauffman Stadium
hou,2392,55,oak,F,117,2014/08/25/gid_2014_08_25_oakmlb_houmlb_1/,77,382496,"August 25, 2014",Houston,mlb,133,Oakland,53,77,Oakland Athletics,Houston Astros,Minute Maid Park
pit,31,67,sln,F,134,2014/08/25/gid_2014_08_25_slnmlb_pitmlb_1/,71,382497,"August 25, 2014",Pittsburgh,mlb,138,St. Louis,59,64,St. Louis Cardinals,Pittsburgh Pirates,PNC Park
bal,2,74,tba,F,110,2014/08/25/gid_2014_08_25_tbamlb_balmlb_1/,64,382498,"August 25, 2014",Baltimore,mlb,139,Tampa Bay,67,55,Tampa Bay Rays,Baltimore Orioles,Oriole Park at Camden Yards
sea,680,71,tex,F,136,2014/08/25/gid_2014_08_25_texmlb_seamlb_1/,51,382499,"August 25, 2014",Seattle,mlb,140,Texas,79,59,Texas Rangers,Seattle Mariners,Safeco Field
phi,2681,59,was,F,143,2014/08/25/gid_2014_08_25_wasmlb_phimlb_1/,75,382500,"August 25, 2014",Philadelphia,mlb,120,Washington,55,72,Washington Nationals,Philadelphia Phillies,Citizens Bank Park
nyn,3289,62,atl,F,121,2014/08/26/gid_2014_08_26_atlmlb_nynmlb_1/,68,382501,"August 26, 2014",NY Mets,mlb,144,Atlanta,64,70,Atlanta Braves,New York Mets,Citi Field
tor,14,66,bos,F,141,2014/08/26/gid_2014_08_26_bosmlb_tormlb_1/,58,382502,"August 26, 2014",Toronto,mlb,111,Boston,74,66,Boston Red Sox,Toronto Blue Jays,Rogers Centre
cin,2602,63,chn,F,113,2014/08/26/gid_2014_08_26_chnmlb_cinmlb_1/,59,382503,"August 26, 2014",Cincinnati,mlb,112,Chi Cubs,72,69,Chicago Cubs,Cincinnati Reds,Great American Ball Park
cha,4,59,cle,F,145,2014/08/26/gid_2014_08_26_clemlb_chamlb_1/,67,382504,"August 26, 2014",Chi White Sox,mlb,114,Cleveland,63,72,Cleveland Indians,Chicago White Sox,Guaranteed Rate Field
sfn,2395,70,col,F,137,2014/08/26/gid_2014_08_26_colmlb_sfnmlb_1/,53,382505,"August 26, 2014",San Francisco,mlb,115,Colorado,79,62,Colorado Rockies,San Francisco Giants,AT&T Park
ari,15,55,lan,F,109,2014/08/26/gid_2014_08_26_lanmlb_arimlb_1/,75,382506,"August 26, 2014",Arizona,mlb,119,LA Dodgers,58,77,Los Angeles Dodgers,Arizona Diamondbacks,Chase Field
ana,1,78,mia,F,108,2014/08/26/gid_2014_08_26_miamlb_anamlb_1/,65,382507,"August 26, 2014",LA Angels,mlb,146,Miami,66,53,Miami Marlins,Los Angeles Angels,Angel Stadium of Anaheim
sdn,2680,61,mil,F,135,2014/08/26/gid_2014_08_26_milmlb_sdnmlb_1/,73,382508,"August 26, 2014",San Diego,mlb,158,Milwaukee,59,70,Milwaukee Brewers,San Diego Padres,Petco Park
kca,7,73,min,F,118,2014/08/26/gid_2014_08_26_minmlb_kcamlb_1/,58,382509,"August 26, 2014",Kansas City,mlb,142,Minnesota,73,58,Minnesota Twins,Kansas City Royals,Kauffman Stadium
det,2394,71,nya,F,116,2014/08/26/gid_2014_08_26_nyamlb_detmlb_1/,68,382510,"August 26, 2014",Detroit,mlb,147,NY Yankees,62,59,New York Yankees,Detroit Tigers,Comerica Park
hou,2392,56,oak,F,117,2014/08/26/gid_2014_08_26_oakmlb_houmlb_1/,77,382511,"August 26, 2014",Houston,mlb,133,Oakland,54,77,Oakland Athletics,Houston Astros,Minute Maid Park
pit,31,68,sln,F,134,2014/08/26/gid_2014_08_26_slnmlb_pitmlb_1/,71,382512,"August 26, 2014",Pittsburgh,mlb,138,St. Louis,60,64,St. Louis Cardinals,Pittsburgh Pirates,PNC Park
bal,2,75,tba,F,110,2014/08/26/gid_2014_08_26_tbamlb_balmlb_1/,64,382513,"August 26, 2014",Baltimore,mlb,139,Tampa Bay,68,55,Tampa Bay Rays,Baltimore Orioles,Oriole Park at Camden Yards
sea,680,72,tex,F,136,2014/08/26/gid_2014_08_26_texmlb_seamlb_1/,51,382514,"August 26, 2014",Seattle,mlb,140,Texas,80,59,Texas Rangers,Seattle Mariners,Safeco Field
phi,2681,60,was,F,143,2014/08/26/gid_2014_08_26_wasmlb_phimlb_1/,75,382515,"August 26, 2014",Philadelphia,mlb,120,Washington,56,72,Washington Nationals,Philadelphia Phillies,Citizens Bank Park
nyn,3289,62,atl,F,121,2014/08/27/gid_2014_08_27_atlmlb_nynmlb_1/,69,382516,"August 27, 2014",NY Mets,mlb,144,Atlanta,64,71,Atlanta Braves,New York Mets,Citi Field
tor,14,67,bos,F,141,2014/08/27/gid_2014_08_27_bosmlb_tormlb_1/,58,382517,"August 27, 2014",Toronto,mlb,111,Boston,75,66,Boston Red Sox,Toronto Blue Jays,Rogers Centre
cin,2602,64,chn,F,113,2014/08/27/gid_2014_08_27_chnmlb_cinmlb_1/,59,382518,"August 27, 2014",Cincinnati,mlb,112,Chi Cubs,73,69,Chicago Cubs,Cincinnati Reds,Great American Ball Park
cha,4,60,cle,F,145,2014/08/27/gid_2014_08_27_clemlb_chamlb_1/,67,382519,"August 27, 2014",Chi White Sox,mlb,114,Cleveland,64,72,Cleveland Indians,Chicago White Sox,Guaranteed Rate Field
sfn,2395,71,col,F,137,2014/08/27/gid_2014_08_27_colmlb_sfnmlb_1/,53,382520,"August 27, 2014",San Francisco,mlb,115,Colorado,80,62,Colorado Rockies,San Francisco Giants,AT&T Park
ari,15,55,lan,F,109,2014/08/27/gid_2014_08_27_lanmlb_arimlb_1/,76,382521,"August 27, 2014",Arizona,mlb,119,LA Dodgers,58,78,Los Angeles Dodgers,Arizona Diamondbacks,Chase Field
ana,1,79,mia,F,108,2014/08/27/gid_2014_08_27_miamlb_anamlb_1/,65,382522,"August 27, 2014",LA Angels,mlb,146,Miami,67,53,Miami Marlins,Los Angeles Angels,Angel Stadium of Anaheim
sdn,2680,62,mil,F,135,2014/08/27/gid_2014_08_27_milmlb_sdnmlb_1/,73,382523,"August 27, 2014",San Diego,mlb,158,Milwaukee,60,70,Milwaukee Brewers,San Diego Padres,Petco Park
kca,7,74,min,F,118,2014/08/27/gid_2014_08_27_minmlb_kcamlb_1/,58,382524,"August 27, 2014",Kansas City,mlb,142,Minnesota,74,58,Minnesota Twins,Kansas City Royals,Kauffman Stadium
det,2394,71,nya,F,116,2014/08/27/gid_2014_08_27_nyamlb_detmlb_1/,69,382525,"August 27, 2014",Detroit,mlb,147,NY Yankees,62,60,New York Yankees,Detroit Tigers,Comerica Park
hou,2392,56,oak,F,117,2014/08/27/gid_2014_08_27_oakmlb_houmlb_1/,78,382526,"August 27, 2014",Houston,mlb,133,Oakland,54,78,Oakland Athletics,Houston Astros,Minute Maid Park
pit,31,69,sln,F,134,2014/08/27/gid_2014_08_27_slnmlb_pitmlb_1/,71,382527,"August 27, 2014",Pittsburgh,mlb,138,St. Louis,61,64,St. Louis Cardinals,Pittsburgh Pirates,PNC Park
bal,2,75,tba,F,110,2014/08/27/gid_2014_08_27_tbamlb_balmlb_1/,65,382528,"August 27, 2014",Baltimore,mlb,139,Tampa Bay,68,56,Tampa Bay Rays,Baltimore Orioles,Oriole Park at Camden Yards
