gameID,gameDate,type,local_gamE_time,game_pk,game_time_et,gameday_sw,home_team_id,away_team_id,stadiumID
2016/05/13/gid_2016_05_13_atlmlb_kcamlb_1/,2016/05/13,R,19:15,447391,"08:15 PM",P,118,144,7
2016/05/13/gid_2016_05_13_chamlb_nyamlb_1/,2016/05/13,R,19:05,447392,"07:05 PM",P,147,145,3313
2016/05/13/gid_2016_05_13_cinmlb_phimlb_1/,2016/05/13,R,19:05,447393,"07:05 PM",P,143,113,2681
2016/05/13/gid_2016_05_13_detmlb_balmlb_1/,2016/05/13,R,19:05,447394,"07:05 PM",P,110,116,2
2016/05/13/gid_2016_05_13_houmlb_bosmlb_1/,2016/05/13,R,19:10,447395,"07:10 PM",P,111,117,3
2016/05/13/gid_2016_05_13_miamlb_wasmlb_1/,2016/05/13,R,19:05,447397,"07:05 PM",P,120,146,3309
2016/05/13/gid_2016_05_13_minmlb_clemlb_1/,2016/05/13,R,19:10,447398,"07:10 PM",P,114,142,5
2016/05/13/gid_2016_05_13_nynmlb_colmlb_1/,2016/05/13,R,18:40,447399,"08:40 PM",P,115,121,19
2016/05/13/gid_2016_05_13_oakmlb_tbamlb_1/,2016/05/13,R,19:10,447400,"07:10 PM",P,139,133,12
2016/05/13/gid_2016_05_13_pitmlb_chnmlb_1/,2016/05/13,R,13:20,447401,"02:20 PM",P,112,134,17
2016/05/13/gid_2016_05_13_sdnmlb_milmlb_1/,2016/05/13,R,19:10,447402,"08:10 PM",P,158,135,32
2016/05/13/gid_2016_05_13_sfnmlb_arimlb_1/,2016/05/13,R,18:40,447403,"09:40 PM",P,109,137,15
2016/05/13/gid_2016_05_13_slnmlb_lanmlb_1/,2016/05/13,R,19:10,447404,"10:10 PM",P,119,138,22
2016/05/13/gid_2016_05_13_tormlb_texmlb_1/,2016/05/13,R,19:05,447405,"08:05 PM",P,140,141,13
2016/05/14/gid_2016_05_14_anamlb_seamlb_1/,2016/05/14,R,18:10,447411,"09:10 PM",P,136,108,680
2016/05/14/gid_2016_05_14_atlmlb_kcamlb_1/,2016/05/14,R,18:15,447406,"07:15 PM",P,118,144,7
2016/05/14/gid_2016_05_14_chamlb_nyamlb_1/,2016/05/14,R,13:05,447407,"01:05 PM",P,147,145,3313
2016/05/14/gid_2016_05_14_cinmlb_phimlb_1/,2016/05/14,R,19:05,447408,"07:05 PM",P,143,113,2681
2016/05/14/gid_2016_05_14_detmlb_balmlb_1/,2016/05/14,R,19:05,447409,"07:05 PM",P,110,116,2
2016/05/14/gid_2016_05_14_houmlb_bosmlb_1/,2016/05/14,R,13:05,447410,"01:05 PM",P,111,117,3
2016/05/14/gid_2016_05_14_miamlb_wasmlb_1/,2016/05/14,R,13:05,446932,"01:05 PM",P,120,146,3309
2016/05/14/gid_2016_05_14_miamlb_wasmlb_2/,2016/05/14,R,19:05,447412,"07:05 PM",P,120,146,3309
2016/05/14/gid_2016_05_14_minmlb_clemlb_1/,2016/05/14,R,16:10,447413,"04:10 PM",P,114,142,5
2016/05/14/gid_2016_05_14_nynmlb_colmlb_1/,2016/05/14,R,18:10,447414,"08:10 PM",P,115,121,19
2016/05/14/gid_2016_05_14_oakmlb_tbamlb_1/,2016/05/14,R,18:10,447415,"06:10 PM",P,139,133,12
2016/05/14/gid_2016_05_14_pitmlb_chnmlb_1/,2016/05/14,R,13:20,447416,"02:20 PM",P,112,134,17
2016/05/14/gid_2016_05_14_sdnmlb_milmlb_1/,2016/05/14,R,18:10,447417,"07:10 PM",P,158,135,32
2016/05/14/gid_2016_05_14_sfnmlb_arimlb_1/,2016/05/14,R,17:10,447418,"08:10 PM",P,109,137,15
2016/05/14/gid_2016_05_14_slnmlb_lanmlb_1/,2016/05/14,R,18:10,447419,"09:10 PM",P,119,138,22
2016/05/14/gid_2016_05_14_tormlb_texmlb_1/,2016/05/14,R,19:05,447420,"08:05 PM",P,140,141,13
2016/05/15/gid_2016_05_15_anamlb_seamlb_1/,2016/05/15,R,13:10,447426,"04:10 PM",P,136,108,680
2016/05/15/gid_2016_05_15_atlmlb_kcamlb_1/,2016/05/15,R,13:15,447421,"02:15 PM",P,118,144,7
2016/05/15/gid_2016_05_15_chamlb_nyamlb_1/,2016/05/15,R,13:05,447422,"01:05 PM",P,147,145,3313
2016/05/15/gid_2016_05_15_cinmlb_phimlb_1/,2016/05/15,R,13:35,447423,"01:35 PM",P,143,113,2681
2016/05/15/gid_2016_05_15_detmlb_balmlb_1/,2016/05/15,R,13:35,447424,"01:35 PM",P,110,116,2
2016/05/15/gid_2016_05_15_houmlb_bosmlb_1/,2016/05/15,R,13:35,447425,"01:35 PM",P,111,117,3
2016/05/15/gid_2016_05_15_miamlb_wasmlb_1/,2016/05/15,R,13:35,447427,"01:35 PM",P,120,146,3309
2016/05/15/gid_2016_05_15_minmlb_clemlb_1/,2016/05/15,R,13:10,447428,"01:10 PM",P,114,142,5
2016/05/15/gid_2016_05_15_nynmlb_colmlb_1/,2016/05/15,R,14:10,447429,"04:10 PM",P,115,121,19
2016/05/15/gid_2016_05_15_oakmlb_tbamlb_1/,2016/05/15,R,13:10,447430,"01:10 PM",P,139,133,12
2016/05/15/gid_2016_05_15_pitmlb_chnmlb_1/,2016/05/15,R,13:20,447431,"02:20 PM",P,112,134,17
2016/05/15/gid_2016_05_15_sdnmlb_milmlb_1/,2016/05/15,R,13:10,447432,"02:10 PM",P,158,135,32
2016/05/15/gid_2016_05_15_sfnmlb_arimlb_1/,2016/05/15,R,13:10,447433,"04:10 PM",P,109,137,15
2016/05/15/gid_2016_05_15_slnmlb_lanmlb_1/,2016/05/15,R,17:05,447434,"08:05 PM",P,119,138,22
2016/05/15/gid_2016_05_15_tormlb_texmlb_1/,2016/05/15,R,14:05,447435,"03:05 PM",P,140,141,13
2016/05/16/gid_2016_05_16_anamlb_lanmlb_1/,2016/05/16,R,19:10,447439,"10:10 PM",P,119,108,22
2016/05/16/gid_2016_05_16_atlmlb_pitmlb_1/,2016/05/16,R,19:05,447436,"07:05 PM",P,134,144,31
2016/05/16/gid_2016_05_16_cinmlb_clemlb_1/,2016/05/16,R,18:10,447438,"06:10 PM",P,114,113,5
2016/05/16/gid_2016_05_16_miamlb_phimlb_1/,2016/05/16,R,19:05,447451,"07:05 PM",P,143,146,2681
2016/05/16/gid_2016_05_16_minmlb_detmlb_1/,2016/05/16,R,19:10,447440,"07:10 PM",P,116,142,2394
2016/05/16/gid_2016_05_16_nyamlb_arimlb_1/,2016/05/16,R,18:40,447441,"09:40 PM",P,109,147,15
2016/05/16/gid_2016_05_16_tbamlb_tormlb_1/,2016/05/16,R,19:07,447442,"07:07 PM",P,141,139,14
2016/05/16/gid_2016_05_16_texmlb_oakmlb_1/,2016/05/16,R,19:05,447443,"10:05 PM",P,133,140,10
2016/05/17/gid_2016_05_17_anamlb_lanmlb_1/,2016/05/17,R,19:10,447450,"10:10 PM",P,119,108,22
2016/05/17/gid_2016_05_17_atlmlb_pitmlb_1/,2016/05/17,R,19:05,447444,"07:05 PM",P,134,144,31
2016/05/17/gid_2016_05_17_bosmlb_kcamlb_1/,2016/05/17,R,19:15,447445,"08:15 PM",P,118,111,7
2016/05/17/gid_2016_05_17_chnmlb_milmlb_1/,2016/05/17,R,19:10,447446,"08:10 PM",P,158,112,32
2016/05/17/gid_2016_05_17_cinmlb_clemlb_1/,2016/05/17,R,18:10,447447,"06:10 PM",P,114,113,5
2016/05/17/gid_2016_05_17_colmlb_slnmlb_1/,2016/05/17,R,19:15,447448,"08:15 PM",P,138,115,2889
2016/05/17/gid_2016_05_17_houmlb_chamlb_1/,2016/05/17,R,19:10,447449,"08:10 PM",P,145,117,4
2016/05/17/gid_2016_05_17_miamlb_phimlb_1/,2016/05/17,R,19:05,447466,"07:05 PM",P,143,146,2681
2016/05/17/gid_2016_05_17_minmlb_detmlb_1/,2016/05/17,R,19:10,447452,"07:10 PM",P,116,142,2394
2016/05/17/gid_2016_05_17_nyamlb_arimlb_1/,2016/05/17,R,18:40,447453,"09:40 PM",P,109,147,15
2016/05/17/gid_2016_05_17_seamlb_balmlb_1/,2016/05/17,R,19:05,447455,"07:05 PM",P,110,136,2
2016/05/17/gid_2016_05_17_sfnmlb_sdnmlb_1/,2016/05/17,R,19:10,447454,"10:10 PM",P,135,137,2680
2016/05/17/gid_2016_05_17_tbamlb_tormlb_1/,2016/05/17,R,19:07,447456,"07:07 PM",P,141,139,14
2016/05/17/gid_2016_05_17_texmlb_oakmlb_1/,2016/05/17,R,19:05,447457,"10:05 PM",P,133,140,10
2016/05/17/gid_2016_05_17_wasmlb_nynmlb_1/,2016/05/17,R,19:10,447458,"07:10 PM",P,121,120,3289
2016/05/18/gid_2016_05_18_atlmlb_pitmlb_1/,2016/05/18,R,19:05,447459,"07:05 PM",P,134,144,31
2016/05/18/gid_2016_05_18_bosmlb_kcamlb_1/,2016/05/18,R,13:15,447460,"02:15 PM",P,118,111,7
2016/05/18/gid_2016_05_18_bosmlb_kcamlb_2/,2016/05/18,R,19:15,447437,"08:15 PM",P,118,111,7
2016/05/18/gid_2016_05_18_chnmlb_milmlb_1/,2016/05/18,R,19:10,447461,"08:10 PM",P,158,112,32
2016/05/18/gid_2016_05_18_clemlb_cinmlb_1/,2016/05/18,R,19:10,447462,"07:10 PM",P,113,114,2602
2016/05/18/gid_2016_05_18_colmlb_slnmlb_1/,2016/05/18,R,19:15,447463,"08:15 PM",P,138,115,2889
2016/05/18/gid_2016_05_18_houmlb_chamlb_1/,2016/05/18,R,19:10,447464,"08:10 PM",P,145,117,4
2016/05/18/gid_2016_05_18_lanmlb_anamlb_1/,2016/05/18,R,19:05,447465,"10:05 PM",P,108,119,1
2016/05/18/gid_2016_05_18_miamlb_phimlb_1/,2016/05/18,R,13:05,447480,"01:05 PM",P,143,146,2681
2016/05/18/gid_2016_05_18_minmlb_detmlb_1/,2016/05/18,R,13:10,447467,"01:10 PM",P,116,142,2394
2016/05/18/gid_2016_05_18_nyamlb_arimlb_1/,2016/05/18,R,18:40,447468,"09:40 PM",P,109,147,15
2016/05/18/gid_2016_05_18_seamlb_balmlb_1/,2016/05/18,R,19:05,447470,"07:05 PM",P,110,136,2
2016/05/18/gid_2016_05_18_sfnmlb_sdnmlb_1/,2016/05/18,R,19:10,447469,"10:10 PM",P,135,137,2680
2016/05/18/gid_2016_05_18_tbamlb_tormlb_1/,2016/05/18,R,19:07,447471,"07:07 PM",P,141,139,14
2016/05/18/gid_2016_05_18_texmlb_oakmlb_1/,2016/05/18,R,12:35,447472,"03:35 PM",P,133,140,10
2016/05/18/gid_2016_05_18_wasmlb_nynmlb_1/,2016/05/18,R,19:10,447473,"07:10 PM",P,121,120,3289
2016/05/19/gid_2016_05_19_atlmlb_pitmlb_1/,2016/05/19,R,19:05,447474,"07:05 PM",P,134,144,31
2016/05/19/gid_2016_05_19_chnmlb_milmlb_1/,2016/05/19,R,12:40,447475,"01:40 PM",P,158,112,32
2016/05/19/gid_2016_05_19_clemlb_cinmlb_1/,2016/05/19,R,19:10,447476,"07:10 PM",P,113,114,2602
2016/05/19/gid_2016_05_19_colmlb_slnmlb_1/,2016/05/19,R,18:15,447477,"07:15 PM",P,138,115,2889
2016/05/19/gid_2016_05_19_houmlb_chamlb_1/,2016/05/19,R,19:10,447478,"08:10 PM",P,145,117,4
2016/05/19/gid_2016_05_19_lanmlb_anamlb_1/,2016/05/19,R,19:05,447479,"10:05 PM",P,108,119,1
2016/05/19/gid_2016_05_19_nyamlb_oakmlb_1/,2016/05/19,R,19:05,447481,"10:05 PM",P,133,147,10
2016/05/19/gid_2016_05_19_seamlb_balmlb_1/,2016/05/19,R,12:35,447483,"12:35 PM",P,110,136,2
2016/05/19/gid_2016_05_19_sfnmlb_sdnmlb_1/,2016/05/19,R,18:10,447482,"09:10 PM",P,135,137,2680
2016/05/19/gid_2016_05_19_tormlb_minmlb_1/,2016/05/19,R,19:10,447484,"08:10 PM",P,142,141,3312
2016/05/19/gid_2016_05_19_wasmlb_nynmlb_1/,2016/05/19,R,19:10,447485,"07:10 PM",P,121,120,3289
2016/05/20/gid_2016_05_20_arimlb_slnmlb_1/,2016/05/20,R,19:15,447486,"08:15 PM",P,138,109,2889
2016/05/20/gid_2016_05_20_atlmlb_phimlb_1/,2016/05/20,R,19:05,447487,"07:05 PM",P,143,144,2681
2016/05/20/gid_2016_05_20_balmlb_anamlb_1/,2016/05/20,R,19:05,447488,"10:05 PM",P,108,110,1
2016/05/20/gid_2016_05_20_chnmlb_sfnmlb_1/,2016/05/20,R,19:15,447489,"10:15 PM",P,137,112,2395
2016/05/20/gid_2016_05_20_clemlb_bosmlb_1/,2016/05/20,R,19:10,447490,"07:10 PM",P,111,114,3
2016/05/20/gid_2016_05_20_colmlb_pitmlb_1/,2016/05/20,R,19:05,447491,"07:05 PM",P,134,115,31
2016/05/20/gid_2016_05_20_kcamlb_chamlb_1/,2016/05/20,R,19:10,447492,"08:10 PM",P,145,118,4
2016/05/20/gid_2016_05_20_lanmlb_sdnmlb_1/,2016/05/20,R,19:40,447493,"10:40 PM",P,135,119,2680
2016/05/20/gid_2016_05_20_milmlb_nynmlb_1/,2016/05/20,R,19:10,447494,"07:10 PM",P,121,158,3289
2016/05/20/gid_2016_05_20_nyamlb_oakmlb_1/,2016/05/20,R,18:35,447495,"09:35 PM",P,133,147,10
2016/05/20/gid_2016_05_20_seamlb_cinmlb_1/,2016/05/20,R,19:10,447496,"07:10 PM",P,113,136,2602
2016/05/20/gid_2016_05_20_tbamlb_detmlb_1/,2016/05/20,R,19:10,447497,"07:10 PM",P,116,139,2394
2016/05/20/gid_2016_05_20_texmlb_houmlb_1/,2016/05/20,R,19:10,447498,"08:10 PM",P,117,140,2392
2016/05/20/gid_2016_05_20_tormlb_minmlb_1/,2016/05/20,R,19:10,447499,"08:10 PM",P,142,141,3312
2016/05/20/gid_2016_05_20_wasmlb_miamlb_1/,2016/05/20,R,19:10,447500,"07:10 PM",P,146,120,4169
2016/05/21/gid_2016_05_21_arimlb_slnmlb_1/,2016/05/21,R,15:05,447501,"04:05 PM",P,138,109,2889
2016/05/21/gid_2016_05_21_atlmlb_phimlb_1/,2016/05/21,R,15:05,447502,"03:05 PM",P,143,144,2681
2016/05/21/gid_2016_05_21_balmlb_anamlb_1/,2016/05/21,R,19:05,447503,"10:05 PM",P,108,110,1
2016/05/21/gid_2016_05_21_chnmlb_sfnmlb_1/,2016/05/21,R,16:15,447504,"07:15 PM",P,137,112,2395
2016/05/21/gid_2016_05_21_clemlb_bosmlb_1/,2016/05/21,R,16:05,447505,"04:05 PM",P,111,114,3
2016/05/21/gid_2016_05_21_colmlb_pitmlb_1/,2016/05/21,R,16:05,447506,"04:05 PM",P,134,115,31
2016/05/21/gid_2016_05_21_kcamlb_chamlb_1/,2016/05/21,R,13:10,447507,"02:10 PM",P,145,118,4
2016/05/21/gid_2016_05_21_lanmlb_sdnmlb_1/,2016/05/21,R,19:10,447508,"10:10 PM",P,135,119,2680
2016/05/21/gid_2016_05_21_milmlb_nynmlb_1/,2016/05/21,R,16:10,447509,"04:10 PM",P,121,158,3289
2016/05/21/gid_2016_05_21_nyamlb_oakmlb_1/,2016/05/21,R,13:05,447510,"04:05 PM",P,133,147,10
2016/05/21/gid_2016_05_21_seamlb_cinmlb_1/,2016/05/21,R,16:10,447511,"04:10 PM",P,113,136,2602
2016/05/21/gid_2016_05_21_tbamlb_detmlb_1/,2016/05/21,R,16:10,447512,"04:10 PM",P,116,139,2394
2016/05/21/gid_2016_05_21_texmlb_houmlb_1/,2016/05/21,R,18:15,447513,"07:15 PM",P,117,140,2392
2016/05/21/gid_2016_05_21_tormlb_minmlb_1/,2016/05/21,R,13:10,447514,"02:10 PM",P,142,141,3312
2016/05/21/gid_2016_05_21_wasmlb_miamlb_1/,2016/05/21,R,19:15,447515,"07:15 PM",P,146,120,4169
2016/05/22/gid_2016_05_22_arimlb_slnmlb_1/,2016/05/22,R,13:15,447516,"02:15 PM",P,138,109,2889
2016/05/22/gid_2016_05_22_atlmlb_phimlb_1/,2016/05/22,R,13:35,447517,"01:35 PM",P,143,144,2681
2016/05/22/gid_2016_05_22_balmlb_anamlb_1/,2016/05/22,R,12:35,447518,"03:35 PM",P,108,110,1
2016/05/22/gid_2016_05_22_chnmlb_sfnmlb_1/,2016/05/22,R,17:05,447519,"08:05 PM",P,137,112,2395
2016/05/22/gid_2016_05_22_clemlb_bosmlb_1/,2016/05/22,R,13:35,447520,"01:35 PM",P,111,114,3
2016/05/22/gid_2016_05_22_colmlb_pitmlb_1/,2016/05/22,R,13:35,447521,"01:35 PM",P,134,115,31
2016/05/22/gid_2016_05_22_kcamlb_chamlb_1/,2016/05/22,R,13:10,447522,"02:10 PM",P,145,118,4
2016/05/22/gid_2016_05_22_lanmlb_sdnmlb_1/,2016/05/22,R,13:40,447523,"04:40 PM",P,135,119,2680
2016/05/22/gid_2016_05_22_milmlb_nynmlb_1/,2016/05/22,R,13:10,447524,"01:10 PM",P,121,158,3289
2016/05/22/gid_2016_05_22_nyamlb_oakmlb_1/,2016/05/22,R,13:05,447525,"04:05 PM",P,133,147,10
2016/05/22/gid_2016_05_22_seamlb_cinmlb_1/,2016/05/22,R,13:10,447526,"01:10 PM",P,113,136,2602
2016/05/22/gid_2016_05_22_tbamlb_detmlb_1/,2016/05/22,R,13:10,447527,"01:10 PM",P,116,139,2394
2016/05/22/gid_2016_05_22_texmlb_houmlb_1/,2016/05/22,R,13:10,447528,"02:10 PM",P,117,140,2392
2016/05/22/gid_2016_05_22_tormlb_minmlb_1/,2016/05/22,R,13:10,447529,"02:10 PM",P,142,141,3312
2016/05/22/gid_2016_05_22_wasmlb_miamlb_1/,2016/05/22,R,13:10,447530,"01:10 PM",P,146,120,4169
2016/05/23/gid_2016_05_23_anamlb_texmlb_1/,2016/05/23,R,19:05,447547,"08:05 PM",P,140,108,13
2016/05/23/gid_2016_05_23_chnmlb_slnmlb_1/,2016/05/23,R,19:15,447531,"08:15 PM",P,138,112,2889
2016/05/23/gid_2016_05_23_cinmlb_lanmlb_1/,2016/05/23,R,19:10,447532,"10:10 PM",P,119,113,22
2016/05/23/gid_2016_05_23_clemlb_chamlb_1/,2016/05/23,R,16:10,447533,"05:10 PM",P,145,114,4
2016/05/23/gid_2016_05_23_clemlb_chamlb_2/,2016/05/23,R,03:33,446944,"03:33 AM",P,145,114,4
2016/05/23/gid_2016_05_23_colmlb_pitmlb_1/,2016/05/23,R,12:35,447521,"12:35 PM",P,134,115,31
2016/05/23/gid_2016_05_23_kcamlb_minmlb_1/,2016/05/23,R,19:10,447534,"08:10 PM",P,142,118,3312
2016/05/23/gid_2016_05_23_nynmlb_wasmlb_1/,2016/05/23,R,19:05,447535,"07:05 PM",P,120,121,3309
2016/05/23/gid_2016_05_23_oakmlb_seamlb_1/,2016/05/23,R,19:10,447536,"10:10 PM",P,136,133,680
2016/05/23/gid_2016_05_23_phimlb_detmlb_1/,2016/05/23,R,19:10,447537,"07:10 PM",P,116,143,2394
2016/05/23/gid_2016_05_23_sdnmlb_sfnmlb_1/,2016/05/23,R,19:15,447538,"10:15 PM",P,137,135,2395
2016/05/23/gid_2016_05_23_tbamlb_miamlb_1/,2016/05/23,R,19:10,447539,"07:10 PM",P,146,139,4169
2016/05/24/gid_2016_05_24_anamlb_texmlb_1/,2016/05/24,R,19:05,447562,"08:05 PM",P,140,108,13
2016/05/24/gid_2016_05_24_arimlb_pitmlb_1/,2016/05/24,R,19:05,447540,"07:05 PM",P,134,109,31
2016/05/24/gid_2016_05_24_balmlb_houmlb_1/,2016/05/24,R,19:10,447541,"08:10 PM",P,117,110,2392
2016/05/24/gid_2016_05_24_chnmlb_slnmlb_1/,2016/05/24,R,18:10,447542,"07:10 PM",P,138,112,2889
2016/05/24/gid_2016_05_24_cinmlb_lanmlb_1/,2016/05/24,R,19:10,447543,"10:10 PM",P,119,113,22
2016/05/24/gid_2016_05_24_clemlb_chamlb_1/,2016/05/24,R,19:10,447544,"08:10 PM",P,145,114,4
2016/05/24/gid_2016_05_24_colmlb_bosmlb_1/,2016/05/24,R,19:10,447545,"07:10 PM",P,111,115,3
2016/05/24/gid_2016_05_24_kcamlb_minmlb_1/,2016/05/24,R,19:10,447546,"08:10 PM",P,142,118,3312
2016/05/24/gid_2016_05_24_milmlb_atlmlb_1/,2016/05/24,R,19:10,447548,"07:10 PM",P,144,158,16
2016/05/24/gid_2016_05_24_nynmlb_wasmlb_1/,2016/05/24,R,19:05,447549,"07:05 PM",P,120,121,3309
2016/05/24/gid_2016_05_24_oakmlb_seamlb_1/,2016/05/24,R,19:10,447550,"10:10 PM",P,136,133,680
2016/05/24/gid_2016_05_24_phimlb_detmlb_1/,2016/05/24,R,19:10,447551,"07:10 PM",P,116,143,2394
2016/05/24/gid_2016_05_24_sdnmlb_sfnmlb_1/,2016/05/24,R,19:15,447552,"10:15 PM",P,137,135,2395
2016/05/24/gid_2016_05_24_tbamlb_miamlb_1/,2016/05/24,R,12:10,447553,"12:10 PM",P,146,139,4169
2016/05/24/gid_2016_05_24_tormlb_nyamlb_1/,2016/05/24,R,19:05,447554,"07:05 PM",P,147,141,3313
2016/05/25/gid_2016_05_25_anamlb_texmlb_1/,2016/05/25,R,13:05,447574,"02:05 PM",P,140,108,13
2016/05/25/gid_2016_05_25_arimlb_pitmlb_1/,2016/05/25,R,19:05,447555,"07:05 PM",P,134,109,31
2016/05/25/gid_2016_05_25_balmlb_houmlb_1/,2016/05/25,R,19:10,447556,"08:10 PM",P,117,110,2392
2016/05/25/gid_2016_05_25_chnmlb_slnmlb_1/,2016/05/25,R,12:45,447557,"01:45 PM",P,138,112,2889
2016/05/25/gid_2016_05_25_cinmlb_lanmlb_1/,2016/05/25,R,19:10,447558,"10:10 PM",P,119,113,22
2016/05/25/gid_2016_05_25_clemlb_chamlb_1/,2016/05/25,R,13:10,447559,"02:10 PM",P,145,114,4
2016/05/25/gid_2016_05_25_colmlb_bosmlb_1/,2016/05/25,R,19:10,447560,"07:10 PM",P,111,115,3
2016/05/25/gid_2016_05_25_kcamlb_minmlb_1/,2016/05/25,R,12:10,447561,"01:10 PM",P,142,118,3312
2016/05/25/gid_2016_05_25_miamlb_tbamlb_1/,2016/05/25,R,19:10,447563,"07:10 PM",P,139,146,12
2016/05/25/gid_2016_05_25_milmlb_atlmlb_1/,2016/05/25,R,19:10,447564,"07:10 PM",P,144,158,16
2016/05/25/gid_2016_05_25_nynmlb_wasmlb_1/,2016/05/25,R,13:05,447565,"01:05 PM",P,120,121,3309
2016/05/25/gid_2016_05_25_oakmlb_seamlb_1/,2016/05/25,R,19:10,447566,"10:10 PM",P,136,133,680
2016/05/25/gid_2016_05_25_phimlb_detmlb_1/,2016/05/25,R,13:10,447567,"01:10 PM",P,116,143,2394
2016/05/25/gid_2016_05_25_sdnmlb_sfnmlb_1/,2016/05/25,R,12:45,447568,"03:45 PM",P,137,135,2395
2016/05/25/gid_2016_05_25_tormlb_nyamlb_1/,2016/05/25,R,19:05,447569,"07:05 PM",P,147,141,3313
2016/05/26/gid_2016_05_26_arimlb_pitmlb_1/,2016/05/26,R,12:35,447570,"12:35 PM",P,134,109,31
2016/05/26/gid_2016_05_26_balmlb_houmlb_1/,2016/05/26,R,19:10,447571,"08:10 PM",P,117,110,2392
2016/05/26/gid_2016_05_26_colmlb_bosmlb_1/,2016/05/26,R,19:10,447573,"07:10 PM",P,111,115,3
2016/05/26/gid_2016_05_26_miamlb_tbamlb_1/,2016/05/26,R,13:10,447575,"01:10 PM",P,139,146,12
2016/05/26/gid_2016_05_26_milmlb_atlmlb_1/,2016/05/26,R,19:10,447576,"07:10 PM",P,144,158,16
2016/05/26/gid_2016_05_26_slnmlb_wasmlb_1/,2016/05/26,R,19:05,447577,"07:05 PM",P,120,138,3309
2016/05/26/gid_2016_05_26_tormlb_nyamlb_1/,2016/05/26,R,16:05,447578,"04:05 PM",P,147,141,3313
2016/05/27/gid_2016_05_27_balmlb_clemlb_1/,2016/05/27,R,19:10,447579,"07:10 PM",P,114,110,5
2016/05/27/gid_2016_05_27_bosmlb_tormlb_1/,2016/05/27,R,19:07,447580,"07:07 PM",P,141,111,14
2016/05/27/gid_2016_05_27_chamlb_kcamlb_1/,2016/05/27,R,19:15,447581,"08:15 PM",P,118,145,7
2016/05/27/gid_2016_05_27_cinmlb_milmlb_1/,2016/05/27,R,19:10,447582,"08:10 PM",P,158,113,32
2016/05/27/gid_2016_05_27_detmlb_oakmlb_1/,2016/05/27,R,19:05,447583,"10:05 PM",P,133,116,10
2016/05/27/gid_2016_05_27_houmlb_anamlb_1/,2016/05/27,R,19:05,447584,"10:05 PM",P,108,117,1
2016/05/27/gid_2016_05_27_lanmlb_nynmlb_1/,2016/05/27,R,19:10,447585,"07:10 PM",P,121,119,3289
2016/05/27/gid_2016_05_27_miamlb_atlmlb_1/,2016/05/27,R,19:35,447586,"07:35 PM",P,144,146,16
2016/05/27/gid_2016_05_27_minmlb_seamlb_1/,2016/05/27,R,19:10,447587,"10:10 PM",P,136,142,680
2016/05/27/gid_2016_05_27_nyamlb_tbamlb_1/,2016/05/27,R,19:10,447588,"07:10 PM",P,139,147,12
2016/05/27/gid_2016_05_27_phimlb_chnmlb_1/,2016/05/27,R,13:20,447589,"02:20 PM",P,112,143,17
2016/05/27/gid_2016_05_27_pitmlb_texmlb_1/,2016/05/27,R,19:05,447590,"08:05 PM",P,140,134,13
2016/05/27/gid_2016_05_27_sdnmlb_arimlb_1/,2016/05/27,R,18:40,447591,"09:40 PM",P,109,135,15
2016/05/27/gid_2016_05_27_sfnmlb_colmlb_1/,2016/05/27,R,18:40,447592,"08:40 PM",P,115,137,19
2016/05/27/gid_2016_05_27_slnmlb_wasmlb_1/,2016/05/27,R,19:05,447593,"07:05 PM",P,120,138,3309
2016/05/28/gid_2016_05_28_balmlb_clemlb_1/,2016/05/28,R,16:10,447594,"04:10 PM",P,114,110,5
2016/05/28/gid_2016_05_28_bosmlb_tormlb_1/,2016/05/28,R,13:07,447595,"01:07 PM",P,141,111,14
2016/05/28/gid_2016_05_28_chamlb_kcamlb_1/,2016/05/28,R,13:15,447596,"02:15 PM",P,118,145,7
2016/05/28/gid_2016_05_28_cinmlb_milmlb_1/,2016/05/28,R,15:10,447597,"04:10 PM",P,158,113,32
2016/05/28/gid_2016_05_28_detmlb_oakmlb_1/,2016/05/28,R,13:05,447598,"04:05 PM",P,133,116,10
2016/05/28/gid_2016_05_28_houmlb_anamlb_1/,2016/05/28,R,19:05,447599,"10:05 PM",P,108,117,1
2016/05/28/gid_2016_05_28_lanmlb_nynmlb_1/,2016/05/28,R,19:15,447600,"07:15 PM",P,121,119,3289
2016/05/28/gid_2016_05_28_miamlb_atlmlb_1/,2016/05/28,R,16:10,447601,"04:10 PM",P,144,146,16
2016/05/28/gid_2016_05_28_minmlb_seamlb_1/,2016/05/28,R,19:10,447602,"10:10 PM",P,136,142,680
2016/05/28/gid_2016_05_28_nyamlb_tbamlb_1/,2016/05/28,R,16:10,447603,"04:10 PM",P,139,147,12
2016/05/28/gid_2016_05_28_phimlb_chnmlb_1/,2016/05/28,R,13:20,447604,"02:20 PM",P,112,143,17
2016/05/28/gid_2016_05_28_pitmlb_texmlb_1/,2016/05/28,R,18:15,447605,"07:15 PM",P,140,134,13
2016/05/28/gid_2016_05_28_sdnmlb_arimlb_1/,2016/05/28,R,19:10,447606,"10:10 PM",P,109,135,15
2016/05/28/gid_2016_05_28_sfnmlb_colmlb_1/,2016/05/28,R,14:10,447607,"04:10 PM",P,115,137,19
2016/05/28/gid_2016_05_28_slnmlb_wasmlb_1/,2016/05/28,R,19:15,447608,"07:15 PM",P,120,138,3309
