gameID,type,code,file_code,abbrev,teamID,name,name_full,name_brief,wins,losses,division_id,league_id,league
2016/05/15/gid_2016_05_15_oakmlb_tbamlb_1/,away,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,16,22,200,103,AL
2016/05/15/gid_2016_05_15_oakmlb_tbamlb_1/,home,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,16,19,201,103,AL
2016/05/15/gid_2016_05_15_pitmlb_chnmlb_1/,home,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,27,9,205,104,NL
2016/05/15/gid_2016_05_15_pitmlb_chnmlb_1/,away,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,19,17,205,104,NL
2016/05/15/gid_2016_05_15_sdnmlb_milmlb_1/,away,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,17,22,203,104,NL
2016/05/15/gid_2016_05_15_sdnmlb_milmlb_1/,home,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,16,22,205,104,NL
2016/05/15/gid_2016_05_15_sfnmlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,17,23,203,104,NL
2016/05/15/gid_2016_05_15_sfnmlb_arimlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,22,18,203,104,NL
2016/05/15/gid_2016_05_15_slnmlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,20,18,203,104,NL
2016/05/15/gid_2016_05_15_slnmlb_lanmlb_1/,away,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,20,18,205,104,NL
2016/05/15/gid_2016_05_15_tormlb_texmlb_1/,home,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,22,16,200,103,AL
2016/05/15/gid_2016_05_15_tormlb_texmlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",19,20,201,103,AL
2016/05/16/gid_2016_05_16_anamlb_lanmlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,17,21,200,103,AL
2016/05/16/gid_2016_05_16_anamlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,20,19,203,104,NL
2016/05/16/gid_2016_05_16_atlmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,20,17,205,104,NL
2016/05/16/gid_2016_05_16_atlmlb_pitmlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,9,28,204,104,NL
2016/05/16/gid_2016_05_16_cinmlb_clemlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,15,23,205,104,NL
2016/05/16/gid_2016_05_16_cinmlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,18,17,202,103,AL
2016/05/16/gid_2016_05_16_miamlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,22,17,204,104,NL
2016/05/16/gid_2016_05_16_miamlb_phimlb_1/,away,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,21,17,204,104,NL
2016/05/16/gid_2016_05_16_minmlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,17,21,202,103,AL
2016/05/16/gid_2016_05_16_minmlb_detmlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,10,27,202,103,AL
2016/05/16/gid_2016_05_16_nyamlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,18,23,203,104,NL
2016/05/16/gid_2016_05_16_nyamlb_arimlb_1/,away,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,16,21,201,103,AL
2016/05/16/gid_2016_05_16_tbamlb_tormlb_1/,away,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,17,19,201,103,AL
2016/05/16/gid_2016_05_16_tbamlb_tormlb_1/,home,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",19,21,201,103,AL
2016/05/16/gid_2016_05_16_texmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,17,22,200,103,AL
2016/05/16/gid_2016_05_16_texmlb_oakmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,22,17,200,103,AL
2016/05/17/gid_2016_05_17_anamlb_lanmlb_1/,away,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,17,22,200,103,AL
2016/05/17/gid_2016_05_17_anamlb_lanmlb_1/,home,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,21,19,203,104,NL
2016/05/17/gid_2016_05_17_atlmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,21,17,205,104,NL
2016/05/17/gid_2016_05_17_atlmlb_pitmlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,9,29,204,104,NL
2016/05/17/gid_2016_05_17_bosmlb_kcamlb_1/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",24,15,201,103,AL
2016/05/17/gid_2016_05_17_bosmlb_kcamlb_1/,home,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,19,19,202,103,AL
2016/05/17/gid_2016_05_17_chnmlb_milmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,27,10,205,104,NL
2016/05/17/gid_2016_05_17_chnmlb_milmlb_1/,home,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,17,22,205,104,NL
2016/05/17/gid_2016_05_17_cinmlb_clemlb_1/,away,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,15,24,205,104,NL
2016/05/17/gid_2016_05_17_cinmlb_clemlb_1/,home,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,19,17,202,103,AL
2016/05/17/gid_2016_05_17_colmlb_slnmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,20,18,203,104,NL
2016/05/17/gid_2016_05_17_colmlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,20,19,205,104,NL
2016/05/17/gid_2016_05_17_houmlb_chamlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,16,24,200,103,AL
2016/05/17/gid_2016_05_17_houmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",24,15,202,103,AL
2016/05/17/gid_2016_05_17_miamlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,23,17,204,104,NL
2016/05/17/gid_2016_05_17_miamlb_phimlb_1/,away,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,21,18,204,104,NL
2016/05/17/gid_2016_05_17_minmlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,18,21,202,103,AL
2016/05/17/gid_2016_05_17_minmlb_detmlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,10,28,202,103,AL
2016/05/17/gid_2016_05_17_nyamlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,19,23,203,104,NL
2016/05/17/gid_2016_05_17_nyamlb_arimlb_1/,away,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,16,22,201,103,AL
2016/05/17/gid_2016_05_17_seamlb_balmlb_1/,home,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,23,14,201,103,AL
2016/05/17/gid_2016_05_17_seamlb_balmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,22,16,200,103,AL
2016/05/17/gid_2016_05_17_sfnmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,17,23,203,104,NL
2016/05/17/gid_2016_05_17_sfnmlb_sdnmlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,23,18,203,104,NL
2016/05/17/gid_2016_05_17_tbamlb_tormlb_1/,away,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,18,19,201,103,AL
2016/05/17/gid_2016_05_17_tbamlb_tormlb_1/,home,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",19,22,201,103,AL
2016/05/17/gid_2016_05_17_texmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,18,22,200,103,AL
2016/05/17/gid_2016_05_17_texmlb_oakmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,22,18,200,103,AL
2016/05/17/gid_2016_05_17_wasmlb_nynmlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,23,16,204,104,NL
2016/05/17/gid_2016_05_17_wasmlb_nynmlb_1/,home,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,22,16,204,104,NL
2016/05/18/gid_2016_05_18_atlmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,21,18,205,104,NL
2016/05/18/gid_2016_05_18_atlmlb_pitmlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,10,29,204,104,NL
2016/05/18/gid_2016_05_18_bosmlb_kcamlb_1/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",24,16,201,103,AL
2016/05/18/gid_2016_05_18_bosmlb_kcamlb_1/,home,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,20,19,202,103,AL
2016/05/18/gid_2016_05_18_bosmlb_kcamlb_2/,away,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",25,16,201,103,AL
2016/05/18/gid_2016_05_18_bosmlb_kcamlb_2/,home,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,20,20,202,103,AL
2016/05/18/gid_2016_05_18_chnmlb_milmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,28,10,205,104,NL
2016/05/18/gid_2016_05_18_chnmlb_milmlb_1/,home,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,17,23,205,104,NL
2016/05/18/gid_2016_05_18_clemlb_cinmlb_1/,home,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,15,25,205,104,NL
2016/05/18/gid_2016_05_18_clemlb_cinmlb_1/,away,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,20,17,202,103,AL
2016/05/18/gid_2016_05_18_colmlb_slnmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,20,19,203,104,NL
2016/05/18/gid_2016_05_18_colmlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,21,19,205,104,NL
2016/05/18/gid_2016_05_18_houmlb_chamlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,17,24,200,103,AL
2016/05/18/gid_2016_05_18_houmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",24,16,202,103,AL
2016/05/18/gid_2016_05_18_lanmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,18,22,200,103,AL
2016/05/18/gid_2016_05_18_lanmlb_anamlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,21,20,203,104,NL
2016/05/18/gid_2016_05_18_miamlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,24,17,204,104,NL
2016/05/18/gid_2016_05_18_miamlb_phimlb_1/,away,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,21,19,204,104,NL
2016/05/18/gid_2016_05_18_minmlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,19,21,202,103,AL
2016/05/18/gid_2016_05_18_minmlb_detmlb_1/,away,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,10,29,202,103,AL
2016/05/18/gid_2016_05_18_nyamlb_arimlb_1/,home,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,19,24,203,104,NL
2016/05/18/gid_2016_05_18_nyamlb_arimlb_1/,away,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,17,22,201,103,AL
2016/05/18/gid_2016_05_18_seamlb_balmlb_1/,home,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,24,14,201,103,AL
2016/05/18/gid_2016_05_18_seamlb_balmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,22,17,200,103,AL
2016/05/18/gid_2016_05_18_sfnmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,17,24,203,104,NL
2016/05/18/gid_2016_05_18_sfnmlb_sdnmlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,24,18,203,104,NL
2016/05/18/gid_2016_05_18_tbamlb_tormlb_1/,away,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,19,19,201,103,AL
2016/05/18/gid_2016_05_18_tbamlb_tormlb_1/,home,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",19,23,201,103,AL
2016/05/18/gid_2016_05_18_texmlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,19,22,200,103,AL
2016/05/18/gid_2016_05_18_texmlb_oakmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,22,19,200,103,AL
2016/05/18/gid_2016_05_18_wasmlb_nynmlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,24,16,204,104,NL
2016/05/18/gid_2016_05_18_wasmlb_nynmlb_1/,home,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,22,17,204,104,NL
2016/05/19/gid_2016_05_19_atlmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,22,18,205,104,NL
2016/05/19/gid_2016_05_19_atlmlb_pitmlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,10,30,204,104,NL
2016/05/19/gid_2016_05_19_chnmlb_milmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,28,11,205,104,NL
2016/05/19/gid_2016_05_19_chnmlb_milmlb_1/,home,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,18,23,205,104,NL
2016/05/19/gid_2016_05_19_clemlb_cinmlb_1/,home,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,15,26,205,104,NL
2016/05/19/gid_2016_05_19_clemlb_cinmlb_1/,away,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,21,17,202,103,AL
2016/05/19/gid_2016_05_19_colmlb_slnmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,20,20,203,104,NL
2016/05/19/gid_2016_05_19_colmlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,22,19,205,104,NL
2016/05/19/gid_2016_05_19_houmlb_chamlb_1/,away,hou,hou,HOU,117,Houston,"Houston Astros",Astros,17,25,200,103,AL
2016/05/19/gid_2016_05_19_houmlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",25,16,202,103,AL
2016/05/19/gid_2016_05_19_lanmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,19,22,200,103,AL
2016/05/19/gid_2016_05_19_lanmlb_anamlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,21,21,203,104,NL
2016/05/19/gid_2016_05_19_nyamlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,19,23,200,103,AL
2016/05/19/gid_2016_05_19_nyamlb_oakmlb_1/,away,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,18,22,201,103,AL
2016/05/19/gid_2016_05_19_seamlb_balmlb_1/,home,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,24,15,201,103,AL
2016/05/19/gid_2016_05_19_seamlb_balmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,23,17,200,103,AL
2016/05/19/gid_2016_05_19_sfnmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,17,25,203,104,NL
2016/05/19/gid_2016_05_19_sfnmlb_sdnmlb_1/,away,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,25,18,203,104,NL
2016/05/19/gid_2016_05_19_tormlb_minmlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",20,23,201,103,AL
2016/05/19/gid_2016_05_19_tormlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,10,30,202,103,AL
2016/05/19/gid_2016_05_19_wasmlb_nynmlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,25,16,204,104,NL
2016/05/19/gid_2016_05_19_wasmlb_nynmlb_1/,home,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,22,18,204,104,NL
2016/05/20/gid_2016_05_20_arimlb_slnmlb_1/,away,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,20,24,203,104,NL
2016/05/20/gid_2016_05_20_arimlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,22,20,205,104,NL
2016/05/20/gid_2016_05_20_atlmlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,24,18,204,104,NL
2016/05/20/gid_2016_05_20_atlmlb_phimlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,11,30,204,104,NL
2016/05/20/gid_2016_05_20_balmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,19,23,200,103,AL
2016/05/20/gid_2016_05_20_balmlb_anamlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,25,15,201,103,AL
2016/05/20/gid_2016_05_20_chnmlb_sfnmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,29,11,205,104,NL
2016/05/20/gid_2016_05_20_chnmlb_sfnmlb_1/,home,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,25,19,203,104,NL
2016/05/20/gid_2016_05_20_clemlb_bosmlb_1/,home,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",25,17,201,103,AL
2016/05/20/gid_2016_05_20_clemlb_bosmlb_1/,away,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,22,17,202,103,AL
2016/05/20/gid_2016_05_20_colmlb_pitmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,20,21,203,104,NL
2016/05/20/gid_2016_05_20_colmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,23,18,205,104,NL
2016/05/20/gid_2016_05_20_kcamlb_chamlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,21,20,202,103,AL
2016/05/20/gid_2016_05_20_kcamlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",25,17,202,103,AL
2016/05/20/gid_2016_05_20_lanmlb_sdnmlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,21,22,203,104,NL
2016/05/20/gid_2016_05_20_lanmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,18,25,203,104,NL
2016/05/20/gid_2016_05_20_milmlb_nynmlb_1/,home,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,23,18,204,104,NL
2016/05/20/gid_2016_05_20_milmlb_nynmlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,18,24,205,104,NL
2016/05/20/gid_2016_05_20_nyamlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,19,24,200,103,AL
2016/05/20/gid_2016_05_20_nyamlb_oakmlb_1/,away,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,19,22,201,103,AL
2016/05/20/gid_2016_05_20_seamlb_cinmlb_1/,home,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,15,27,205,104,NL
2016/05/20/gid_2016_05_20_seamlb_cinmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,24,17,200,103,AL
2016/05/20/gid_2016_05_20_tbamlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,19,22,202,103,AL
2016/05/20/gid_2016_05_20_tbamlb_detmlb_1/,away,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,20,19,201,103,AL
2016/05/20/gid_2016_05_20_texmlb_houmlb_1/,home,hou,hou,HOU,117,Houston,"Houston Astros",Astros,17,26,200,103,AL
2016/05/20/gid_2016_05_20_texmlb_houmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,23,19,200,103,AL
2016/05/20/gid_2016_05_20_tormlb_minmlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",21,23,201,103,AL
2016/05/20/gid_2016_05_20_tormlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,10,31,202,103,AL
2016/05/20/gid_2016_05_20_wasmlb_miamlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,26,16,204,104,NL
2016/05/20/gid_2016_05_20_wasmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,21,20,204,104,NL
2016/05/21/gid_2016_05_21_arimlb_slnmlb_1/,away,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,20,25,203,104,NL
2016/05/21/gid_2016_05_21_arimlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,23,20,205,104,NL
2016/05/21/gid_2016_05_21_atlmlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,24,19,204,104,NL
2016/05/21/gid_2016_05_21_atlmlb_phimlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,12,30,204,104,NL
2016/05/21/gid_2016_05_21_balmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,19,24,200,103,AL
2016/05/21/gid_2016_05_21_balmlb_anamlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,26,15,201,103,AL
2016/05/21/gid_2016_05_21_chnmlb_sfnmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,29,12,205,104,NL
2016/05/21/gid_2016_05_21_chnmlb_sfnmlb_1/,home,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,26,19,203,104,NL
2016/05/21/gid_2016_05_21_clemlb_bosmlb_1/,home,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",26,17,201,103,AL
2016/05/21/gid_2016_05_21_clemlb_bosmlb_1/,away,cle,cle,CLE,114,Cleveland,"Cleveland Indians",Indians,22,18,202,103,AL
2016/05/21/gid_2016_05_21_colmlb_pitmlb_1/,away,col,col,COL,115,Colorado,"Colorado Rockies",Rockies,21,21,203,104,NL
2016/05/21/gid_2016_05_21_colmlb_pitmlb_1/,home,pit,pit,PIT,134,Pittsburgh,"Pittsburgh Pirates",Pirates,23,19,205,104,NL
2016/05/21/gid_2016_05_21_kcamlb_chamlb_1/,away,kca,kc,KC,118,"Kansas City","Kansas City Royals",Royals,22,20,202,103,AL
2016/05/21/gid_2016_05_21_kcamlb_chamlb_1/,home,cha,cws,CWS,145,"Chi White Sox","Chicago White Sox","White Sox",25,18,202,103,AL
2016/05/21/gid_2016_05_21_lanmlb_sdnmlb_1/,away,lan,la,LAD,119,"LA Dodgers","Los Angeles Dodgers",Dodgers,21,23,203,104,NL
2016/05/21/gid_2016_05_21_lanmlb_sdnmlb_1/,home,sdn,sd,SD,135,"San Diego","San Diego Padres",Padres,19,25,203,104,NL
2016/05/21/gid_2016_05_21_milmlb_nynmlb_1/,home,nyn,nym,NYM,121,"NY Mets","New York Mets",Mets,24,18,204,104,NL
2016/05/21/gid_2016_05_21_milmlb_nynmlb_1/,away,mil,mil,MIL,158,Milwaukee,"Milwaukee Brewers",Brewers,18,25,205,104,NL
2016/05/21/gid_2016_05_21_nyamlb_oakmlb_1/,home,oak,oak,OAK,133,Oakland,"Oakland Athletics",Athletics,19,25,200,103,AL
2016/05/21/gid_2016_05_21_nyamlb_oakmlb_1/,away,nya,nyy,NYY,147,"NY Yankees","New York Yankees",Yankees,20,22,201,103,AL
2016/05/21/gid_2016_05_21_seamlb_cinmlb_1/,home,cin,cin,CIN,113,Cincinnati,"Cincinnati Reds",Reds,15,28,205,104,NL
2016/05/21/gid_2016_05_21_seamlb_cinmlb_1/,away,sea,sea,SEA,136,Seattle,"Seattle Mariners",Mariners,25,17,200,103,AL
2016/05/21/gid_2016_05_21_tbamlb_detmlb_1/,home,det,det,DET,116,Detroit,"Detroit Tigers",Tigers,20,22,202,103,AL
2016/05/21/gid_2016_05_21_tbamlb_detmlb_1/,away,tba,tb,TB,139,"Tampa Bay","Tampa Bay Rays",Rays,20,20,201,103,AL
2016/05/21/gid_2016_05_21_texmlb_houmlb_1/,home,hou,hou,HOU,117,Houston,"Houston Astros",Astros,17,27,200,103,AL
2016/05/21/gid_2016_05_21_texmlb_houmlb_1/,away,tex,tex,TEX,140,Texas,"Texas Rangers",Rangers,24,19,200,103,AL
2016/05/21/gid_2016_05_21_tormlb_minmlb_1/,away,tor,tor,TOR,141,Toronto,"Toronto Blue Jays","Blue Jays",21,24,201,103,AL
2016/05/21/gid_2016_05_21_tormlb_minmlb_1/,home,min,min,MIN,142,Minnesota,"Minnesota Twins",Twins,11,31,202,103,AL
2016/05/21/gid_2016_05_21_wasmlb_miamlb_1/,away,was,was,WSH,120,Washington,"Washington Nationals",Nationals,26,17,204,104,NL
2016/05/21/gid_2016_05_21_wasmlb_miamlb_1/,home,mia,mia,MIA,146,Miami,"Miami Marlins",Marlins,22,20,204,104,NL
2016/05/22/gid_2016_05_22_arimlb_slnmlb_1/,away,ari,ari,ARI,109,Arizona,"Arizona Diamondbacks",D-backs,21,25,203,104,NL
2016/05/22/gid_2016_05_22_arimlb_slnmlb_1/,home,sln,stl,STL,138,"St. Louis","St. Louis Cardinals",Cardinals,23,21,205,104,NL
2016/05/22/gid_2016_05_22_atlmlb_phimlb_1/,home,phi,phi,PHI,143,Philadelphia,"Philadelphia Phillies",Phillies,25,19,204,104,NL
2016/05/22/gid_2016_05_22_atlmlb_phimlb_1/,away,atl,atl,ATL,144,Atlanta,"Atlanta Braves",Braves,12,31,204,104,NL
2016/05/22/gid_2016_05_22_balmlb_anamlb_1/,home,ana,ana,LAA,108,"LA Angels","Los Angeles Angels",Angels,20,24,200,103,AL
2016/05/22/gid_2016_05_22_balmlb_anamlb_1/,away,bal,bal,BAL,110,Baltimore,"Baltimore Orioles",Orioles,26,16,201,103,AL
2016/05/22/gid_2016_05_22_chnmlb_sfnmlb_1/,away,chn,chc,CHC,112,"Chi Cubs","Chicago Cubs",Cubs,29,13,205,104,NL
2016/05/22/gid_2016_05_22_chnmlb_sfnmlb_1/,home,sfn,sf,SF,137,"San Francisco","San Francisco Giants",Giants,27,19,203,104,NL
2016/05/22/gid_2016_05_22_clemlb_bosmlb_1/,home,bos,bos,BOS,111,Boston,"Boston Red Sox","Red Sox",27,17,201,103,AL
